run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
168757,0,25,75,0.69,0.73,10.133,9.088,9.0,801.814,28.019,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,76,0.69,0.73,10.244,9.052,9.0,795.025,27.828,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,77,0.69,0.73,10.352,9.01,9.0,788.98,27.613,21.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,78,0.69,0.73,10.592,8.949,9.0,784.539,27.354,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,79,0.69,0.73,10.861,8.884,9.0,780.455,27.09,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,80,0.691,0.73,11.155,8.816,8.0,776.623,26.824,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,81,0.691,0.73,11.384,8.752,8.0,772.658,26.565,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,82,0.691,0.735,11.642,8.687,8.0,768.785,26.31,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,83,0.691,0.73,11.868,8.625,8.0,764.739,26.065,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,84,0.691,0.73,12.104,8.564,8.0,760.731,25.826,20.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,85,0.691,0.73,12.301,8.507,8.0,756.598,25.594,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,86,0.691,0.73,12.504,8.449,8.0,752.582,25.364,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,87,0.691,0.73,12.669,8.395,8.0,748.322,25.145,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,88,0.691,0.73,12.806,8.346,8.0,743.891,24.938,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,89,0.691,0.73,12.929,8.299,8.0,739.368,24.739,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,90,0.691,0.725,13.02,8.254,8.0,734.859,24.543,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,91,0.691,0.725,13.17,8.203,8.0,730.816,24.338,19.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,92,0.691,0.725,13.245,8.163,8.0,726.201,24.165,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,93,0.691,0.725,13.331,8.12,8.0,721.941,23.978,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,94,0.692,0.725,13.382,8.091,8.0,717.121,23.837,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,95,0.692,0.725,13.448,8.055,8.0,712.549,23.676,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,96,0.692,0.725,13.537,8.012,8.0,708.415,23.5,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,97,0.692,0.725,13.639,7.967,8.0,704.436,23.32,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,98,0.692,0.725,13.732,7.924,8.0,700.436,23.146,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
168757,0,25,99,0.692,0.725,13.776,7.89,8.0,695.909,23.001,18.0,0.775,4.812,17.959,18.0,98.614,155.045,155.0,0.661,2.0
359955,2,10,0,0.729,0.767,3.782,14.28,14.0,35.528,96.45,97.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,1,0.73,0.76,4.62,14.2,14.0,144.5,94.64,96.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,2,0.736,0.76,9.709,13.537,14.0,548.071,88.923,95.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,6.0
359955,2,10,3,0.744,0.76,15.594,12.462,13.0,1083.722,78.24,93.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,4,0.752,0.8,19.525,11.404,13.0,1438.746,67.782,91.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,5,0.756,0.8,20.924,10.548,12.0,1573.665,59.322,85.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,6,0.76,0.813,21.764,9.817,10.0,1646.004,52.407,29.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,7,0.762,0.813,22.153,9.178,8.0,1667.109,46.741,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,8,0.763,0.8,21.858,8.678,7.0,1641.41,42.28,25.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,9,0.764,0.8,21.222,8.294,7.0,1589.816,38.753,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,10,0.766,0.793,20.368,7.985,6.0,1529.687,35.854,10.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,11,0.766,0.793,19.495,7.752,6.0,1462.554,33.548,9.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,12,0.767,0.793,18.793,7.514,6.0,1402.203,31.469,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,13,0.768,0.793,18.181,7.3,5.0,1343.178,29.699,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,14,0.768,0.793,17.48,7.145,5.0,1284.941,28.223,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,15,0.769,0.793,16.822,7.011,5.0,1230.453,26.932,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,16,0.769,0.793,16.313,6.878,5.0,1180.142,25.782,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,17,0.77,0.793,15.675,6.777,5.0,1132.555,24.763,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,18,0.77,0.793,15.065,6.703,5.0,1087.278,23.886,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
