run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168911,17,10,20,0.754,0.789,40.262,8.724,6.0,6365.915,47.065,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,21,0.754,0.791,39.999,8.692,6.0,6244.169,46.584,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,22,0.754,0.791,40.477,8.697,6.0,6274.742,46.915,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,23,0.754,0.791,40.278,8.676,6.0,6224.809,46.664,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,24,0.754,0.791,40.755,8.714,6.0,6330.11,47.03,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,25,0.754,0.789,41.212,8.748,6.0,6424.228,47.404,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,26,0.754,0.791,41.217,8.704,6.0,6533.946,47.373,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,27,0.754,0.791,41.277,8.714,6.0,6612.21,47.713,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,28,0.754,0.787,41.154,8.702,6.0,6554.787,47.613,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,29,0.754,0.789,41.086,8.678,6.0,6497.362,47.311,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,30,0.754,0.787,41.302,8.693,6.0,6515.799,47.555,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,31,0.754,0.786,41.48,8.722,6.0,6618.483,48.019,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,32,0.754,0.786,41.546,8.705,6.0,6683.968,48.117,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,33,0.754,0.786,41.549,8.716,6.0,6700.029,48.333,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,34,0.754,0.786,41.539,8.729,6.0,6673.911,48.331,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,35,0.754,0.786,41.395,8.72,6.0,6635.366,48.207,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,36,0.755,0.786,41.064,8.696,6.0,6565.817,47.866,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,37,0.755,0.787,40.746,8.7,6.0,6498.264,47.657,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,38,0.755,0.787,40.819,8.726,6.0,6484.586,47.868,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,39,0.755,0.787,40.724,8.708,6.0,6492.446,47.756,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,40,0.755,0.787,41.045,8.735,6.0,6674.679,48.289,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,41,0.755,0.787,40.968,8.739,6.0,6677.789,48.283,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,42,0.755,0.787,40.909,8.732,6.0,6654.108,48.195,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
