run_id,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
190146,8,0.6656,0.9737,0.7412,11.05,636.05,0.7647058823529411
190146,9,0.6656,0.9737,0.7529,10.96,625.2,0.7647058823529411
190146,10,0.666,0.9763,0.7529,10.97,615.49,0.7647058823529411
190146,11,0.6661,0.979,0.7412,10.95,618.91,0.7647058823529411
190146,12,0.6664,0.9803,0.7412,10.83,624.62,0.7647058823529411
190146,13,0.6675,0.9816,0.7412,10.61,629.55,0.7647058823529411
190146,14,0.6677,0.9829,0.7412,10.41,633.62,0.7647058823529411
190146,15,0.6682,0.9869,0.7412,10.18,645.14,0.7647058823529411
190146,16,0.6691,0.9869,0.7529,9.95,650.64,0.7647058823529411
190146,17,0.6696,0.9882,0.7647,9.72,656.57,0.7647058823529411
190146,18,0.6699,0.9882,0.7647,9.66,668.63,0.7647058823529411
190146,19,0.6703,0.9908,0.7647,9.6,697.34,0.7647058823529411
190146,20,0.6704,0.9921,0.7529,9.59,728.49,0.7647058823529411
190146,21,0.6706,0.9934,0.7529,9.5,751.47,0.7647058823529411
190146,22,0.6705,0.9961,0.7529,9.43,780.18,0.7647058823529411
190146,23,0.6706,0.9961,0.7412,9.39,800.31,0.7647058823529411
190146,24,0.6712,0.9961,0.7529,9.23,815.83,0.7647058823529411
190146,25,0.6715,0.9961,0.7529,9.15,825.9,0.7647058823529411
190146,26,0.6715,0.9961,0.7529,9.01,832.37,0.7647058823529411
190146,27,0.6714,0.9961,0.7294,8.96,835.53,0.7647058823529411
