run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168757,19,2,99,0.656,0.785,4.566,17.607,17.0,101.764,155.589,156.0,0.79,4.682,17.634,17.0,101.519,155.799,156.0,0.669
359955,14,2,0,0.71,0.733,2.782,14.28,14.0,54.96,94.0,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,1,0.71,0.747,2.985,14.245,14.0,54.626,94.62,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,2,0.709,0.753,2.937,14.173,14.0,54.658,94.637,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,3,0.708,0.747,3.022,14.122,14.0,52.152,94.552,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,4,0.709,0.74,3.027,14.082,14.0,49.716,94.4,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,5,0.71,0.74,3.012,14.033,14.0,48.694,94.243,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,6,0.711,0.74,2.966,14.03,14.0,48.233,94.189,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,7,0.711,0.733,2.926,14.035,14.0,47.587,94.281,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,8,0.711,0.733,3.027,14.07,14.0,48.467,94.303,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,9,0.712,0.74,3.086,14.103,14.0,48.559,94.257,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,10,0.712,0.74,3.081,14.121,14.0,48.672,94.253,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,11,0.712,0.733,3.147,14.118,14.0,49.248,94.252,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,12,0.712,0.74,3.157,14.118,14.0,48.59,94.295,94.5,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,13,0.711,0.733,3.217,14.141,14.0,48.102,94.328,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,14,0.711,0.733,3.25,14.16,14.0,48.276,94.366,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,15,0.711,0.733,3.21,14.151,14.0,48.325,94.309,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,16,0.711,0.74,3.184,14.139,14.0,48.099,94.271,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,17,0.712,0.74,3.198,14.136,14.0,48.42,94.282,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,18,0.712,0.74,3.188,14.135,14.0,48.986,94.319,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,19,0.712,0.74,3.198,14.133,14.0,48.613,94.346,94.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,20,0.712,0.74,3.226,14.148,14.0,48.21,94.347,94.5,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,21,0.712,0.74,3.221,14.144,14.0,48.074,94.373,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,22,0.712,0.74,3.213,14.133,14.0,48.08,94.42,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,23,0.712,0.74,3.235,14.135,14.0,48.147,94.428,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,24,0.712,0.74,3.231,14.142,14.0,47.869,94.475,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,25,0.712,0.74,3.211,14.147,14.0,48.199,94.49,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,26,0.712,0.74,3.198,14.146,14.0,48.387,94.48,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,27,0.712,0.74,3.191,14.149,14.0,48.684,94.464,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,28,0.712,0.74,3.181,14.144,14.0,48.873,94.461,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,29,0.712,0.74,3.179,14.146,14.0,48.879,94.452,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,30,0.711,0.74,3.185,14.149,14.0,49.007,94.487,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,31,0.711,0.74,3.167,14.152,14.0,49.581,94.548,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,32,0.711,0.74,3.133,14.142,14.0,49.615,94.555,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,33,0.711,0.74,3.118,14.138,14.0,49.798,94.576,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,34,0.712,0.74,3.132,14.141,14.0,49.748,94.588,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,35,0.712,0.74,3.138,14.139,14.0,49.723,94.611,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,36,0.712,0.74,3.151,14.139,14.0,49.325,94.601,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,37,0.712,0.74,3.149,14.143,14.0,49.23,94.583,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,38,0.712,0.74,3.128,14.136,14.0,49.146,94.598,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
