run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline,RF_height
168784,14,2,5,0.592,0.739,0.697,7.555,460.873,0.821,3.655
168784,14,2,6,0.597,0.75,0.713,7.321,534.221,0.821,3.655
168784,14,2,7,0.602,0.759,0.718,7.001,585.41,0.821,3.655
168784,14,2,8,0.606,0.765,0.718,6.943,624.513,0.821,3.655
168784,14,2,9,0.609,0.769,0.723,6.878,669.429,0.821,3.655
168784,14,2,10,0.613,0.777,0.723,6.82,712.207,0.821,3.655
168784,14,2,11,0.615,0.783,0.728,6.627,749.435,0.821,3.655
168784,14,2,12,0.618,0.786,0.733,6.415,755.188,0.821,3.655
168784,14,2,13,0.62,0.787,0.733,6.286,793.405,0.821,3.655
168784,14,2,14,0.621,0.792,0.738,6.229,846.235,0.821,3.655
168784,14,2,15,0.622,0.796,0.738,6.232,851.156,0.821,3.655
168784,14,2,16,0.623,0.797,0.738,6.255,882.692,0.821,3.655
168784,14,2,17,0.625,0.802,0.744,6.214,889.708,0.821,3.655
168784,14,2,18,0.627,0.806,0.744,6.168,926.202,0.821,3.655
168784,14,2,19,0.628,0.814,0.744,6.192,983.555,0.821,3.655
168784,14,2,20,0.629,0.817,0.744,6.173,1033.191,0.821,3.655
168784,14,2,21,0.629,0.822,0.744,6.174,1128.07,0.821,3.655
168784,14,2,22,0.63,0.824,0.744,6.158,1170.439,0.821,3.655
168784,14,2,23,0.63,0.827,0.744,6.109,1183.733,0.821,3.655
168784,14,2,24,0.631,0.83,0.749,6.04,1197.263,0.821,3.655
168784,14,2,25,0.632,0.832,0.749,6.015,1208.901,0.821,3.655
168784,14,2,26,0.633,0.833,0.744,6.013,1211.33,0.821,3.655
168784,14,2,27,0.633,0.838,0.738,6.019,1242.302,0.821,3.655
168784,14,2,28,0.634,0.841,0.738,6.023,1301.287,0.821,3.655
168784,14,2,29,0.634,0.844,0.738,5.996,1338.997,0.821,3.655
168784,14,2,30,0.634,0.845,0.738,6.023,1369.181,0.821,3.655
168784,14,2,31,0.635,0.847,0.744,6.015,1405.862,0.821,3.655
168784,14,2,32,0.635,0.847,0.744,5.996,1449.235,0.821,3.655
168784,14,2,33,0.636,0.851,0.749,5.929,1475.291,0.821,3.655
168784,14,2,34,0.636,0.852,0.749,5.897,1471.788,0.821,3.655
168784,14,2,35,0.636,0.853,0.749,5.85,1470.766,0.821,3.655
168784,14,2,36,0.636,0.853,0.749,5.774,1461.636,0.821,3.655
168784,14,2,37,0.636,0.855,0.749,5.711,1459.822,0.821,3.655
168784,14,2,38,0.637,0.855,0.749,5.647,1458.407,0.821,3.655
168784,14,2,39,0.637,0.857,0.749,5.597,1463.908,0.821,3.655
168784,14,2,40,0.637,0.857,0.754,5.551,1473.296,0.821,3.655
168784,14,2,41,0.638,0.858,0.754,5.502,1481.399,0.821,3.655
168784,14,2,42,0.638,0.86,0.754,5.477,1491.694,0.821,3.655
168784,14,2,43,0.638,0.86,0.754,5.432,1484.967,0.821,3.655
168784,14,2,44,0.639,0.86,0.754,5.416,1482.839,0.821,3.655
168784,14,2,45,0.639,0.86,0.754,5.411,1489.004,0.821,3.655
168784,14,2,46,0.639,0.862,0.754,5.374,1485.78,0.821,3.655
168784,14,2,47,0.639,0.862,0.754,5.371,1495.917,0.821,3.655
168784,14,2,48,0.639,0.862,0.754,5.377,1500.47,0.821,3.655
168784,14,2,49,0.639,0.862,0.754,5.354,1508.876,0.821,3.655
359954,12,1,0,0.426,0.439,0.459,7.418,36.608,0.622,5.927
359954,12,1,1,0.426,0.439,0.459,7.418,36.608,0.622,5.927
359954,12,1,2,0.43,0.444,0.459,7.389,36.436,0.622,5.927
359954,12,1,3,0.434,0.444,0.459,7.306,40.906,0.622,5.927
359954,12,1,4,0.433,0.444,0.459,7.44,41.615,0.622,5.927
359954,12,1,5,0.433,0.448,0.459,7.546,46.402,0.622,5.927
359954,12,1,6,0.437,0.45,0.459,7.606,54.079,0.622,5.927
359954,12,1,7,0.438,0.448,0.459,7.621,51.938,0.622,5.927
359954,12,1,8,0.437,0.446,0.459,7.66,50.305,0.622,5.927
359954,12,1,9,0.437,0.446,0.459,7.669,47.983,0.622,5.927
359954,12,1,10,0.434,0.446,0.459,7.701,49.282,0.622,5.927
359954,12,1,11,0.433,0.442,0.459,7.677,47.784,0.622,5.927
359954,12,1,12,0.432,0.44,0.459,7.577,45.908,0.622,5.927
359954,12,1,13,0.431,0.44,0.459,7.488,44.336,0.622,5.927
359954,12,1,14,0.431,0.44,0.459,7.423,43.018,0.622,5.927
359954,12,1,15,0.43,0.439,0.459,7.379,41.589,0.622,5.927
359954,12,1,16,0.431,0.44,0.459,7.305,40.466,0.622,5.927
359954,12,1,17,0.431,0.44,0.459,7.233,39.451,0.622,5.927
359954,12,1,18,0.432,0.44,0.459,7.218,38.591,0.622,5.927
359954,12,1,19,0.431,0.44,0.459,7.203,37.646,0.622,5.927
359954,12,1,20,0.43,0.439,0.459,7.2,36.94,0.622,5.927
359954,12,1,21,0.429,0.439,0.459,7.14,36.149,0.622,5.927
359954,12,1,22,0.43,0.439,0.459,7.108,35.434,0.622,5.927
359954,12,1,23,0.43,0.437,0.459,7.071,34.987,0.622,5.927
359954,12,1,24,0.431,0.439,0.459,7.045,34.47,0.622,5.927
359954,12,1,25,0.432,0.439,0.459,7.038,33.975,0.622,5.927
359954,12,1,26,0.433,0.44,0.459,7.021,33.531,0.622,5.927
359954,12,1,27,0.433,0.44,0.459,7.005,33.067,0.622,5.927
359954,12,1,28,0.433,0.44,0.459,6.941,32.592,0.622,5.927
359954,12,1,29,0.433,0.44,0.459,6.909,32.13,0.622,5.927
359954,12,1,30,0.433,0.44,0.459,6.861,31.646,0.622,5.927
359954,12,1,31,0.433,0.44,0.459,6.85,31.302,0.622,5.927
359954,12,1,32,0.434,0.44,0.459,6.815,30.894,0.622,5.927
359954,12,1,33,0.434,0.44,0.459,6.805,30.598,0.622,5.927
359954,12,1,34,0.434,0.44,0.459,6.787,30.27,0.622,5.927
359954,12,1,35,0.434,0.44,0.459,6.776,30.09,0.622,5.927
359954,12,1,36,0.433,0.44,0.459,6.756,29.792,0.622,5.927
359954,12,1,37,0.433,0.44,0.459,6.737,29.589,0.622,5.927
359954,12,1,38,0.433,0.44,0.459,6.713,29.286,0.622,5.927
359954,12,1,39,0.434,0.44,0.459,6.705,29.111,0.622,5.927
359954,12,1,40,0.434,0.44,0.459,6.701,28.949,0.622,5.927
359954,12,1,41,0.434,0.44,0.459,6.691,28.85,0.622,5.927
359954,12,1,42,0.434,0.44,0.459,6.694,28.892,0.622,5.927
359954,12,1,43,0.434,0.44,0.459,6.695,28.837,0.622,5.927
359954,12,1,44,0.434,0.44,0.459,6.697,28.798,0.622,5.927
359954,12,1,45,0.435,0.44,0.459,6.707,28.97,0.622,5.927
359954,12,1,46,0.435,0.44,0.459,6.695,28.866,0.622,5.927
359954,12,1,47,0.435,0.442,0.459,6.673,28.755,0.622,5.927
359954,12,1,48,0.435,0.442,0.459,6.653,28.619,0.622,5.927
359954,12,1,49,0.435,0.442,0.459,6.642,28.452,0.622,5.927
359959,4,1,0,0.444,0.427,0.426,3.65,24.393,0.547,2.876
359959,4,1,1,0.444,0.427,0.426,3.65,24.393,0.547,2.876
359959,4,1,2,0.443,0.427,0.426,3.364,20.905,0.547,2.876
359959,4,1,3,0.442,0.427,0.426,3.664,24.049,0.547,2.876
359959,4,1,4,0.444,0.427,0.426,4.155,28.025,0.547,2.876
359959,4,1,5,0.445,0.427,0.426,4.479,29.844,0.547,2.876
359959,4,1,6,0.446,0.427,0.426,5.015,37.343,0.547,2.876
359959,4,1,7,0.446,0.427,0.426,4.987,35.66,0.547,2.876
359959,4,1,8,0.446,0.427,0.426,5.068,38.771,0.547,2.876
359959,4,1,9,0.447,0.427,0.426,5.189,40.1,0.547,2.876
359959,4,1,10,0.447,0.427,0.426,5.331,41.29,0.547,2.876
359959,4,1,11,0.447,0.427,0.426,5.32,40.752,0.547,2.876
359959,4,1,12,0.447,0.427,0.426,5.338,39.121,0.547,2.876
359959,4,1,13,0.447,0.427,0.426,5.409,48.499,0.547,2.876
359959,4,1,14,0.447,0.427,0.426,5.38,46.925,0.547,2.876
359959,4,1,15,0.447,0.427,0.426,5.399,47.441,0.547,2.876
359959,4,1,16,0.447,0.427,0.426,5.403,46.801,0.547,2.876
359959,4,1,17,0.446,0.427,0.426,5.363,46.044,0.547,2.876
359959,4,1,18,0.446,0.427,0.426,5.374,45.425,0.547,2.876
359959,4,1,19,0.446,0.427,0.426,5.489,45.775,0.547,2.876
359959,4,1,20,0.447,0.427,0.426,5.577,45.578,0.547,2.876
359959,4,1,21,0.447,0.427,0.426,5.649,45.397,0.547,2.876
359959,4,1,22,0.447,0.427,0.426,5.657,44.664,0.547,2.876
359959,4,1,23,0.447,0.427,0.426,5.672,45.069,0.547,2.876
359959,4,1,24,0.447,0.427,0.426,5.799,47.14,0.547,2.876
359959,4,1,25,0.448,0.427,0.426,5.957,62.251,0.547,2.876
359959,4,1,26,0.448,0.427,0.426,6.073,61.548,0.547,2.876
359959,4,1,27,0.448,0.427,0.426,6.053,60.091,0.547,2.876
359959,4,1,28,0.448,0.427,0.426,6.096,63.098,0.547,2.876
359959,4,1,29,0.448,0.427,0.426,6.062,78.788,0.547,2.876
359959,4,1,30,0.448,0.427,0.426,6.1,92.967,0.547,2.876
359959,4,1,31,0.448,0.427,0.426,6.094,103.598,0.547,2.876
359959,4,1,32,0.448,0.427,0.426,6.057,101.435,0.547,2.876
359959,4,1,33,0.447,0.427,0.426,5.979,98.889,0.547,2.876
359959,4,1,34,0.447,0.427,0.426,5.93,97.076,0.547,2.876
359959,4,1,35,0.447,0.427,0.426,5.89,95.13,0.547,2.876
359959,4,1,36,0.447,0.427,0.426,5.861,106.725,0.547,2.876
359959,4,1,37,0.447,0.427,0.426,5.78,104.189,0.547,2.876
359959,4,1,38,0.447,0.427,0.426,5.721,101.975,0.547,2.876
359959,4,1,39,0.447,0.427,0.426,5.68,99.994,0.547,2.876
359959,4,1,40,0.447,0.427,0.426,5.661,98.155,0.547,2.876
359959,4,1,41,0.447,0.427,0.426,5.632,96.422,0.547,2.876
359959,4,1,42,0.447,0.427,0.426,5.594,95.695,0.547,2.876
359959,4,1,43,0.447,0.427,0.426,5.541,94.133,0.547,2.876
359959,4,1,44,0.447,0.427,0.426,5.501,92.908,0.547,2.876
359959,4,1,45,0.446,0.427,0.426,5.464,91.217,0.547,2.876
359959,4,1,46,0.446,0.427,0.426,5.434,90.94,0.547,2.876
359959,4,1,47,0.446,0.427,0.426,5.468,93.629,0.547,2.876
359959,4,1,48,0.446,0.427,0.426,5.482,96.829,0.547,2.876
359959,4,1,49,0.446,0.427,0.426,5.509,96.686,0.547,2.876
359959,1,1,0,0.442,0.427,0.426,4.587,24.796,0.561,2.776
359959,1,1,1,0.442,0.427,0.426,4.588,24.796,0.561,2.776
359959,1,1,2,0.442,0.427,0.426,4.833,32.403,0.561,2.776
359959,1,1,3,0.442,0.427,0.426,5.302,39.236,0.561,2.776
359959,1,1,4,0.443,0.427,0.426,5.696,43.305,0.561,2.776
359959,1,1,5,0.444,0.427,0.426,6.066,43.69,0.561,2.776
359959,1,1,6,0.445,0.427,0.426,6.531,46.469,0.561,2.776
359959,1,1,7,0.446,0.427,0.426,6.444,46.756,0.561,2.776
359959,1,1,8,0.445,0.427,0.426,6.204,44.305,0.561,2.776
359959,1,1,9,0.444,0.427,0.426,5.896,41.698,0.561,2.776
359959,1,1,10,0.444,0.427,0.426,5.66,39.372,0.561,2.776
359959,1,1,11,0.444,0.427,0.426,5.483,37.658,0.561,2.776
359959,1,1,12,0.444,0.427,0.426,5.325,35.984,0.561,2.776
359959,1,1,13,0.444,0.427,0.426,5.246,34.985,0.561,2.776
359959,1,1,14,0.444,0.427,0.426,5.09,33.466,0.561,2.776
359959,1,1,15,0.444,0.427,0.426,4.973,32.523,0.561,2.776
359959,1,1,16,0.444,0.427,0.426,4.895,31.893,0.561,2.776
359959,1,1,17,0.444,0.427,0.426,4.89,32.514,0.561,2.776
359959,1,1,18,0.444,0.427,0.426,4.945,34.103,0.561,2.776
359959,1,1,19,0.444,0.427,0.426,4.919,34.234,0.561,2.776
359959,1,1,20,0.444,0.427,0.426,4.863,33.545,0.561,2.776
359959,1,1,21,0.444,0.427,0.426,4.806,32.9,0.561,2.776
359959,1,1,22,0.444,0.427,0.426,4.745,32.351,0.561,2.776
359959,1,1,23,0.444,0.427,0.426,4.739,32.617,0.561,2.776
359959,1,1,24,0.444,0.427,0.426,4.786,32.774,0.561,2.776
359959,1,1,25,0.444,0.427,0.426,4.782,32.794,0.561,2.776
359959,1,1,26,0.444,0.427,0.426,4.732,33.474,0.561,2.776
359959,1,1,27,0.444,0.427,0.426,4.737,34.427,0.561,2.776
359959,1,1,28,0.444,0.427,0.426,4.748,34.136,0.561,2.776
359959,1,1,29,0.444,0.427,0.426,4.735,34.639,0.561,2.776
359959,1,1,30,0.444,0.427,0.426,4.703,33.983,0.561,2.776
359959,1,1,31,0.444,0.427,0.426,4.679,33.612,0.561,2.776
359959,1,1,32,0.444,0.427,0.426,4.673,33.214,0.561,2.776
359959,1,1,33,0.444,0.427,0.426,4.662,33.411,0.561,2.776
359959,1,1,34,0.444,0.427,0.426,4.692,35.483,0.561,2.776
359959,1,1,35,0.444,0.427,0.426,4.693,35.261,0.561,2.776
359959,1,1,36,0.444,0.427,0.426,4.726,35.729,0.561,2.776
359959,1,1,37,0.444,0.427,0.426,4.808,36.712,0.561,2.776
359959,1,1,38,0.444,0.427,0.426,4.87,38.694,0.561,2.776
359959,1,1,39,0.444,0.427,0.426,4.909,39.311,0.561,2.776
359959,1,1,40,0.444,0.427,0.426,4.951,39.98,0.561,2.776
359959,1,1,41,0.444,0.427,0.426,4.962,40.292,0.561,2.776
359959,1,1,42,0.444,0.427,0.426,4.985,41.232,0.561,2.776
359959,1,1,43,0.445,0.427,0.426,4.979,42.047,0.561,2.776
359959,1,1,44,0.444,0.427,0.426,5.018,42.893,0.561,2.776
359959,1,1,45,0.444,0.427,0.426,5.031,43.174,0.561,2.776
359959,1,1,46,0.444,0.427,0.426,5.032,43.279,0.561,2.776
359959,1,1,47,0.445,0.427,0.426,5.044,43.246,0.561,2.776
359959,1,1,48,0.445,0.427,0.426,5.037,43.026,0.561,2.776
359959,1,1,49,0.445,0.427,0.426,5.081,43.685,0.561,2.776
190146,1,100,0,0.586,0.757,0.741,6.466,89.548,0.753,4.661
190146,1,100,1,0.586,0.757,0.741,6.466,89.548,0.753,4.661
190146,1,100,2,0.61,0.77,0.729,4.439,76.461,0.753,4.661
190146,1,100,3,0.621,0.786,0.741,3.477,69.0,0.753,4.661
190146,1,100,4,0.628,0.791,0.765,3.172,71.594,0.753,4.661
190146,1,100,5,0.632,0.796,0.741,2.756,64.361,0.753,4.661
190146,1,100,6,0.636,0.803,0.741,2.499,63.693,0.753,4.661
190146,1,100,7,0.639,0.811,0.729,2.374,74.656,0.753,4.661
190146,1,100,8,0.642,0.814,0.718,2.176,76.523,0.753,4.661
190146,1,100,9,0.647,0.817,0.729,2.021,71.07,0.753,4.661
190146,1,100,10,0.649,0.817,0.753,1.922,67.556,0.753,4.661
190146,1,100,11,0.651,0.811,0.753,1.817,64.534,0.753,4.661
190146,1,100,12,0.654,0.816,0.753,1.863,62.026,0.753,4.661
190146,1,100,13,0.655,0.809,0.753,1.762,59.063,0.753,4.661
190146,1,100,14,0.657,0.799,0.765,1.683,56.733,0.753,4.661
190146,1,100,15,0.658,0.793,0.765,1.611,54.791,0.753,4.661
190146,1,100,16,0.659,0.791,0.765,1.557,53.047,0.753,4.661
190146,1,100,17,0.66,0.789,0.765,1.504,51.572,0.753,4.661
190146,1,100,18,0.662,0.788,0.765,1.462,50.715,0.753,4.661
190146,1,100,19,0.663,0.786,0.765,1.416,49.327,0.753,4.661
190146,1,100,20,0.664,0.789,0.765,1.384,49.643,0.753,4.661
190146,1,100,21,0.666,0.796,0.765,1.354,48.644,0.753,4.661
190146,1,100,22,0.667,0.791,0.765,1.318,47.671,0.753,4.661
190146,1,100,23,0.667,0.791,0.765,1.307,47.147,0.753,4.661
190146,1,100,24,0.668,0.789,0.765,1.285,46.441,0.753,4.661
190146,1,100,25,0.669,0.788,0.765,1.265,45.656,0.753,4.661
190146,1,100,26,0.669,0.788,0.765,1.262,45.358,0.753,4.661
190146,1,100,27,0.669,0.789,0.765,1.242,45.531,0.753,4.661
190146,1,100,28,0.669,0.791,0.765,1.23,46.736,0.753,4.661
190146,1,100,29,0.669,0.794,0.753,1.226,45.951,0.753,4.661
190146,1,100,30,0.668,0.793,0.753,1.208,45.289,0.753,4.661
190146,1,100,31,0.668,0.791,0.753,1.2,44.827,0.753,4.661
190146,1,100,32,0.668,0.789,0.753,1.186,44.211,0.753,4.661
190146,1,100,33,0.668,0.785,0.753,1.175,43.68,0.753,4.661
190146,1,100,34,0.668,0.783,0.753,1.17,43.31,0.753,4.661
190146,1,100,35,0.668,0.783,0.741,1.169,43.081,0.753,4.661
190146,1,100,36,0.668,0.781,0.741,1.185,43.089,0.753,4.661
190146,1,100,37,0.667,0.783,0.741,1.196,42.902,0.753,4.661
190146,1,100,38,0.667,0.783,0.741,1.179,42.348,0.753,4.661
190146,1,100,39,0.667,0.783,0.741,1.177,42.136,0.753,4.661
190146,1,100,40,0.667,0.785,0.741,1.181,41.99,0.753,4.661
190146,1,100,41,0.666,0.785,0.741,1.189,41.678,0.753,4.661
190146,1,100,42,0.666,0.785,0.741,1.173,41.27,0.753,4.661
190146,1,100,43,0.666,0.785,0.729,1.16,40.979,0.753,4.661
190146,1,100,44,0.666,0.785,0.729,1.146,40.736,0.753,4.661
190146,1,100,45,0.667,0.788,0.729,1.133,40.692,0.753,4.661
190146,1,100,46,0.667,0.786,0.729,1.128,40.369,0.753,4.661
190146,1,100,47,0.667,0.783,0.729,1.117,40.0,0.753,4.661
190146,1,100,48,0.667,0.785,0.729,1.109,39.751,0.753,4.661
190146,1,100,49,0.667,0.789,0.729,1.103,39.585,0.753,4.661
359954,11,100,0,0.452,0.473,0.473,7.965,43.098,0.676,5.784
359954,11,100,1,0.452,0.473,0.473,7.965,43.098,0.676,5.784
359954,11,100,2,0.478,0.592,0.5,9.815,37.476,0.676,5.784
359954,11,100,3,0.491,0.631,0.595,11.634,38.066,0.676,5.784
359954,11,100,4,0.5,0.658,0.581,12.006,33.373,0.676,5.784
359954,11,100,5,0.506,0.648,0.595,12.199,31.225,0.676,5.784
359954,11,100,6,0.512,0.665,0.622,11.875,29.205,0.676,5.784
359954,11,100,7,0.518,0.669,0.622,11.204,26.302,0.676,5.784
359954,11,100,8,0.522,0.669,0.622,10.695,24.377,0.676,5.784
359954,11,100,9,0.526,0.669,0.622,10.275,22.736,0.676,5.784
359954,11,100,10,0.529,0.671,0.622,9.774,21.345,0.676,5.784
359954,11,100,11,0.53,0.671,0.622,9.654,20.844,0.676,5.784
359954,11,100,12,0.531,0.673,0.622,9.575,20.964,0.676,5.784
359954,11,100,13,0.533,0.673,0.622,9.315,20.701,0.676,5.784
359954,11,100,14,0.533,0.677,0.622,9.149,20.477,0.676,5.784
359954,11,100,15,0.534,0.679,0.622,8.967,19.842,0.676,5.784
359954,11,100,16,0.535,0.679,0.622,8.703,19.102,0.676,5.784
359954,11,100,17,0.535,0.677,0.622,8.53,18.397,0.676,5.784
359954,11,100,18,0.535,0.671,0.622,8.391,17.919,0.676,5.784
359954,11,100,19,0.535,0.673,0.622,8.281,17.762,0.676,5.784
359954,11,100,20,0.535,0.671,0.622,8.132,17.511,0.676,5.784
359954,11,100,21,0.535,0.671,0.622,7.964,17.099,0.676,5.784
359954,11,100,22,0.536,0.667,0.622,7.833,16.764,0.676,5.784
359954,11,100,23,0.536,0.671,0.635,7.686,16.449,0.676,5.784
359954,11,100,24,0.536,0.673,0.649,7.547,16.058,0.676,5.784
359954,11,100,25,0.536,0.671,0.649,7.405,15.738,0.676,5.784
359954,11,100,26,0.536,0.675,0.649,7.256,15.408,0.676,5.784
359954,11,100,27,0.537,0.675,0.649,7.121,15.174,0.676,5.784
359954,11,100,28,0.537,0.675,0.649,6.988,14.913,0.676,5.784
359954,11,100,29,0.537,0.673,0.649,6.937,14.751,0.676,5.784
359954,11,100,30,0.537,0.673,0.662,6.805,14.478,0.676,5.784
359954,11,100,31,0.538,0.673,0.662,6.676,14.232,0.676,5.784
359954,11,100,32,0.538,0.673,0.662,6.573,14.073,0.676,5.784
359954,11,100,33,0.538,0.673,0.662,6.474,13.846,0.676,5.784
359954,11,100,34,0.538,0.673,0.649,6.366,13.61,0.676,5.784
359954,11,100,35,0.538,0.675,0.662,6.259,13.41,0.676,5.784
359954,11,100,36,0.538,0.675,0.662,6.18,13.233,0.676,5.784
359954,11,100,37,0.537,0.673,0.649,6.103,13.069,0.676,5.784
359954,11,100,38,0.537,0.673,0.649,6.019,12.888,0.676,5.784
359954,11,100,39,0.537,0.673,0.649,5.944,12.743,0.676,5.784
359954,11,100,40,0.537,0.673,0.649,5.886,12.629,0.676,5.784
359954,11,100,41,0.538,0.675,0.649,5.843,12.449,0.676,5.784
359954,11,100,42,0.538,0.675,0.635,5.771,12.212,0.676,5.784
359954,11,100,43,0.538,0.675,0.635,5.698,12.006,0.676,5.784
359954,11,100,44,0.538,0.675,0.635,5.73,12.005,0.676,5.784
359954,11,100,45,0.538,0.677,0.649,5.689,11.847,0.676,5.784
359954,11,100,46,0.538,0.677,0.649,5.661,11.71,0.676,5.784
359954,11,100,47,0.538,0.677,0.649,5.63,11.574,0.676,5.784
359954,11,100,48,0.538,0.679,0.649,5.597,11.401,0.676,5.784
359954,11,100,49,0.538,0.679,0.649,5.587,11.246,0.676,5.784
359954,11,1,0,0.439,0.44,0.459,7.48,40.888,0.676,5.784
359954,11,1,1,0.439,0.44,0.459,7.48,40.888,0.676,5.784
359954,11,1,2,0.442,0.439,0.473,7.188,36.85,0.676,5.784
359954,11,1,3,0.444,0.446,0.473,7.295,36.792,0.676,5.784
359954,11,1,4,0.446,0.452,0.473,7.014,36.318,0.676,5.784
359954,11,1,5,0.444,0.452,0.473,6.957,36.295,0.676,5.784
359954,11,1,6,0.444,0.454,0.473,6.951,36.426,0.676,5.784
359954,11,1,7,0.443,0.454,0.473,6.85,35.798,0.676,5.784
359954,11,1,8,0.442,0.454,0.473,6.803,36.334,0.676,5.784
359954,11,1,9,0.441,0.452,0.473,6.739,35.79,0.676,5.784
359954,11,1,10,0.44,0.454,0.473,6.658,35.54,0.676,5.784
359954,11,1,11,0.438,0.452,0.473,6.539,34.682,0.676,5.784
359954,11,1,12,0.436,0.446,0.473,6.418,33.964,0.676,5.784
359954,11,1,13,0.434,0.444,0.473,6.309,33.743,0.676,5.784
359954,11,1,14,0.434,0.444,0.473,6.285,33.89,0.676,5.784
359954,11,1,15,0.434,0.444,0.473,6.31,34.744,0.676,5.784
359954,11,1,16,0.434,0.446,0.473,6.226,34.314,0.676,5.784
359954,11,1,17,0.434,0.45,0.473,6.106,34.25,0.676,5.784
359954,11,1,18,0.434,0.45,0.473,6.055,33.917,0.676,5.784
359954,11,1,19,0.436,0.45,0.473,5.992,33.869,0.676,5.784
359954,11,1,20,0.436,0.448,0.473,5.964,33.56,0.676,5.784
359954,11,1,21,0.436,0.452,0.473,5.954,33.506,0.676,5.784
359954,11,1,22,0.436,0.452,0.473,5.992,33.178,0.676,5.784
359954,11,1,23,0.436,0.452,0.473,6.011,33.353,0.676,5.784
359954,11,1,24,0.436,0.452,0.473,6.058,33.94,0.676,5.784
359954,11,1,25,0.438,0.452,0.473,6.127,35.449,0.676,5.784
359954,11,1,26,0.438,0.452,0.473,6.189,36.986,0.676,5.784
359954,11,1,27,0.438,0.452,0.473,6.195,37.82,0.676,5.784
359954,11,1,28,0.437,0.45,0.473,6.109,37.442,0.676,5.784
359954,11,1,29,0.438,0.45,0.473,6.055,37.887,0.676,5.784
359954,11,1,30,0.438,0.452,0.473,6.003,38.495,0.676,5.784
359954,11,1,31,0.438,0.452,0.473,5.97,38.825,0.676,5.784
359954,11,1,32,0.438,0.456,0.473,5.934,40.901,0.676,5.784
359954,11,1,33,0.438,0.456,0.473,5.916,46.474,0.676,5.784
359954,11,1,34,0.438,0.456,0.473,5.908,46.461,0.676,5.784
359954,11,1,35,0.438,0.456,0.473,5.897,47.184,0.676,5.784
359954,11,1,36,0.438,0.456,0.473,5.874,47.42,0.676,5.784
359954,11,1,37,0.438,0.456,0.473,5.842,48.092,0.676,5.784
359954,11,1,38,0.438,0.456,0.473,5.841,49.651,0.676,5.784
359954,11,1,39,0.438,0.456,0.473,5.851,51.577,0.676,5.784
359954,11,1,40,0.438,0.456,0.473,5.86,53.339,0.676,5.784
359954,11,1,41,0.437,0.456,0.473,5.884,55.414,0.676,5.784
359954,11,1,42,0.437,0.454,0.473,5.89,57.673,0.676,5.784
359954,11,1,43,0.436,0.452,0.473,5.915,58.94,0.676,5.784
359954,11,1,44,0.436,0.45,0.473,5.913,59.18,0.676,5.784
359954,11,1,45,0.436,0.45,0.473,5.897,59.083,0.676,5.784
359954,11,1,46,0.436,0.45,0.473,5.893,59.441,0.676,5.784
359954,11,1,47,0.436,0.452,0.473,5.896,59.806,0.676,5.784
359954,11,1,48,0.436,0.452,0.473,5.918,59.552,0.676,5.784
359954,11,1,49,0.436,0.45,0.473,5.94,59.328,0.676,5.784
190146,2,10,0,0.586,0.704,0.729,5.433,41.637,0.788,4.162
190146,2,10,1,0.586,0.704,0.729,5.433,41.637,0.788,4.162
190146,2,10,2,0.605,0.712,0.729,4.512,36.79,0.788,4.162
190146,2,10,3,0.617,0.719,0.741,3.835,35.039,0.788,4.162
190146,2,10,4,0.622,0.722,0.741,3.445,31.439,0.788,4.162
190146,2,10,5,0.629,0.717,0.741,3.109,32.13,0.788,4.162
190146,2,10,6,0.634,0.719,0.741,2.874,30.802,0.788,4.162
190146,2,10,7,0.638,0.72,0.729,2.969,34.521,0.788,4.162
190146,2,10,8,0.642,0.724,0.729,3.297,45.748,0.788,4.162
190146,2,10,9,0.644,0.725,0.729,3.468,52.551,0.788,4.162
190146,2,10,10,0.646,0.729,0.729,3.785,62.184,0.788,4.162
190146,2,10,11,0.647,0.737,0.741,4.192,86.244,0.788,4.162
190146,2,10,12,0.648,0.753,0.741,4.736,127.29,0.788,4.162
190146,2,10,13,0.649,0.766,0.729,5.272,166.41,0.788,4.162
190146,2,10,14,0.651,0.773,0.729,5.7,186.675,0.788,4.162
190146,2,10,15,0.653,0.791,0.753,6.255,225.238,0.788,4.162
190146,2,10,16,0.654,0.794,0.741,6.746,248.462,0.788,4.162
190146,2,10,17,0.656,0.803,0.741,7.05,272.83,0.788,4.162
190146,2,10,18,0.657,0.817,0.741,7.285,294.789,0.788,4.162
190146,2,10,19,0.658,0.829,0.753,7.433,307.29,0.788,4.162
190146,2,10,20,0.659,0.84,0.753,7.647,320.886,0.788,4.162
190146,2,10,21,0.66,0.847,0.753,7.796,333.154,0.788,4.162
190146,2,10,22,0.661,0.852,0.753,7.927,340.258,0.788,4.162
190146,2,10,23,0.661,0.862,0.765,8.0,349.341,0.788,4.162
190146,2,10,24,0.662,0.878,0.776,7.962,356.163,0.788,4.162
190146,2,10,25,0.663,0.882,0.765,7.843,360.34,0.788,4.162
190146,2,10,26,0.664,0.885,0.765,7.798,365.419,0.788,4.162
190146,2,10,27,0.664,0.885,0.753,7.804,369.032,0.788,4.162
190146,2,10,28,0.664,0.888,0.753,7.866,372.911,0.788,4.162
190146,2,10,29,0.665,0.89,0.753,7.858,378.087,0.788,4.162
