run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,avg_default_params
168350,7,50,23,0.844,0.888,15.937,13.866,14.0,7173.79,175.522,173.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.07
168350,7,50,24,0.844,0.888,15.688,13.866,14.0,7089.459,175.08,170.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,25,0.845,0.885,15.468,13.898,14.0,6980.072,175.217,169.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.15
168350,7,50,26,0.845,0.884,15.128,13.899,14.0,6866.325,174.995,167.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.41
168350,7,50,27,0.845,0.884,15.009,13.848,14.0,6829.977,174.111,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.62
168350,7,50,28,0.845,0.884,14.837,13.807,14.0,6762.871,173.579,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.59
168350,7,50,29,0.845,0.883,14.684,13.738,14.0,6702.577,172.606,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.6
168350,7,50,30,0.845,0.883,14.654,13.661,14.0,6667.897,171.699,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.61
168350,7,50,31,0.845,0.883,14.699,13.579,14.0,6637.171,170.439,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.53
168350,7,50,32,0.845,0.883,14.734,13.489,13.0,6598.491,169.154,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.6
168350,7,50,33,0.845,0.883,14.7,13.426,13.0,6570.737,168.117,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.61
168350,7,50,34,0.845,0.883,14.568,13.432,13.0,6506.193,167.767,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.61
168350,7,50,35,0.845,0.883,14.41,13.45,13.0,6445.504,167.614,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.48
168350,7,50,36,0.845,0.882,14.35,13.469,13.0,6414.613,167.273,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.58
168350,7,50,37,0.846,0.882,14.211,13.486,13.0,6367.415,167.042,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.42
168350,7,50,38,0.846,0.882,14.12,13.51,13.0,6302.958,166.962,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.64
168350,7,50,39,0.846,0.882,13.962,13.512,13.0,6249.388,166.572,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.59
168350,7,50,40,0.846,0.883,13.89,13.501,13.0,6230.17,166.093,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.54
168350,7,50,41,0.846,0.883,13.801,13.5,13.0,6188.685,165.68,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.55
168350,7,50,42,0.846,0.883,13.745,13.51,13.0,6151.049,165.556,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.42
168350,7,50,43,0.846,0.883,13.66,13.514,13.0,6104.975,165.349,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.15
168350,7,50,44,0.846,0.883,13.674,13.531,13.0,6100.483,165.368,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.22
168350,7,50,45,0.846,0.882,13.608,13.535,13.0,6097.742,165.18,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.23
168350,7,50,46,0.846,0.882,13.556,13.538,13.0,6072.453,164.954,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,1.02
168350,7,50,47,0.846,0.882,13.495,13.551,13.0,6035.689,164.91,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,48,0.846,0.882,13.432,13.568,13.0,6005.03,165.017,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,49,0.847,0.883,13.371,13.579,13.0,5971.835,165.094,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,50,0.847,0.883,13.266,13.592,13.0,5933.491,165.217,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.85
168350,7,50,51,0.847,0.883,13.236,13.6,13.0,5906.992,165.194,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,52,0.847,0.883,13.162,13.616,13.0,5865.844,165.442,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,53,0.847,0.883,13.136,13.636,13.0,5838.106,165.608,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,54,0.847,0.883,13.086,13.657,13.0,5799.438,165.889,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,55,0.847,0.883,13.048,13.668,13.0,5783.151,165.967,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.85
168350,7,50,56,0.847,0.882,13.022,13.674,13.0,5785.84,166.042,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.85
168350,7,50,57,0.847,0.881,12.993,13.676,13.0,5776.548,165.942,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.75
168350,7,50,58,0.847,0.881,12.969,13.703,13.0,5751.635,166.308,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,59,0.847,0.881,12.957,13.705,13.0,5746.219,166.224,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.85
168350,7,50,60,0.848,0.881,12.973,13.725,13.0,5803.552,166.908,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,61,0.848,0.88,12.955,13.739,13.0,5800.018,167.148,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,62,0.848,0.88,12.907,13.756,13.0,5783.078,167.434,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,63,0.848,0.88,12.838,13.767,13.0,5753.375,167.551,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.81
168350,7,50,64,0.848,0.88,12.793,13.771,13.0,5747.683,167.658,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.88
168350,7,50,65,0.848,0.88,12.765,13.783,13.0,5720.095,167.722,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.79
168350,7,50,66,0.848,0.88,12.763,13.792,13.0,5713.309,167.846,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.88
168350,7,50,67,0.848,0.879,12.691,13.796,13.0,5677.09,167.858,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.9
168350,7,50,68,0.848,0.879,12.615,13.804,13.0,5644.936,167.963,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,69,0.848,0.879,12.548,13.818,13.0,5600.524,168.022,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,70,0.848,0.879,12.498,13.822,13.0,5575.25,168.033,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.84
168350,7,50,71,0.848,0.879,12.45,13.837,13.0,5549.846,168.249,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.78
168350,7,50,72,0.848,0.879,12.418,13.844,13.0,5524.388,168.267,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.88
168350,7,50,73,0.848,0.879,12.37,13.844,13.0,5494.318,168.117,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.71
168350,7,50,74,0.849,0.879,12.347,13.855,13.0,5470.748,168.25,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,75,0.849,0.879,12.309,13.863,13.0,5447.226,168.269,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,76,0.849,0.879,12.275,13.866,13.0,5433.279,168.192,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.89
168350,7,50,77,0.849,0.879,12.2,13.87,13.0,5398.123,168.168,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,78,0.849,0.879,12.142,13.876,13.0,5376.019,168.092,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,79,0.849,0.879,12.111,13.88,13.0,5350.969,168.066,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.79
168350,7,50,80,0.849,0.879,12.072,13.873,13.0,5337.457,167.97,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.9
168350,7,50,81,0.849,0.879,12.037,13.867,13.0,5315.897,167.923,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.79
168350,7,50,82,0.849,0.879,12.013,13.861,13.0,5309.49,167.756,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,83,0.849,0.879,11.974,13.865,13.0,5290.082,167.854,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.8
168350,7,50,84,0.849,0.879,11.946,13.868,13.0,5285.0,167.892,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.78
168350,7,50,85,0.849,0.879,11.926,13.866,13.0,5282.051,167.837,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.89
168350,7,50,86,0.849,0.879,11.885,13.87,13.0,5265.55,167.845,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.74
168350,7,50,87,0.849,0.879,11.849,13.875,13.0,5252.021,167.926,166.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,88,0.849,0.879,11.88,13.85,13.0,5239.543,167.817,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.84
168350,7,50,89,0.849,0.879,11.968,13.81,13.0,5231.905,167.44,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,90,0.849,0.879,11.982,13.792,13.0,5221.09,167.222,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.84
168350,7,50,91,0.849,0.879,11.955,13.788,13.0,5202.086,167.172,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.78
168350,7,50,92,0.849,0.879,11.935,13.796,13.0,5222.702,167.553,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.87
168350,7,50,93,0.849,0.879,11.903,13.794,13.0,5210.155,167.539,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.82
168350,7,50,94,0.849,0.879,11.916,13.801,13.0,5211.773,167.722,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.87
168350,7,50,95,0.849,0.879,11.888,13.802,13.0,5204.241,167.651,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.84
168350,7,50,96,0.849,0.879,11.858,13.804,13.0,5192.581,167.582,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.74
168350,7,50,97,0.849,0.879,11.872,13.815,13.0,5195.019,167.689,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.83
168350,7,50,98,0.849,0.879,11.871,13.815,13.0,5182.816,167.587,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.86
168350,7,50,99,0.849,0.879,11.849,13.818,13.0,5177.339,167.607,165.0,0.916,3.528,19.737,20.0,196.51,326.172,326.0,0.092,0.89
168911,1,25,0,0.723,0.786,6.034,20.92,21.0,64.084,176.66,177.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,6.0
168911,1,25,1,0.723,0.786,6.034,20.92,21.0,64.084,176.66,177.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,4.64
168911,1,25,2,0.728,0.804,28.702,19.253,20.0,3750.085,163.093,175.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,3.33
168911,1,25,3,0.74,0.804,56.614,15.97,19.0,6953.933,126.545,169.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,2.57
168911,1,25,4,0.747,0.801,63.986,13.9,18.0,7640.657,103.926,153.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.97
168911,1,25,5,0.753,0.802,63.295,12.543,11.0,7517.903,88.888,39.5,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.28
168911,1,25,6,0.756,0.799,60.732,11.557,7.0,7161.347,78.037,15.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.18
168911,1,25,7,0.759,0.801,57.45,10.835,6.0,6757.455,69.824,13.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.09
168911,1,25,8,0.76,0.799,53.881,10.311,6.0,6336.544,63.629,13.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.09
168911,1,25,9,0.762,0.799,50.719,9.876,6.0,5951.926,58.495,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.22
168911,1,25,10,0.763,0.792,47.735,9.506,6.0,5602.11,54.185,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,1.06
168911,1,25,11,0.764,0.787,45.157,9.201,6.0,5281.846,50.666,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.79
168911,1,25,12,0.765,0.796,43.0,8.891,6.0,4994.905,47.527,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,13,0.766,0.801,41.121,8.604,6.0,4737.277,44.798,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,14,0.766,0.799,39.457,8.337,6.0,4506.07,42.347,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,15,0.767,0.799,37.788,8.12,6.0,4291.448,40.243,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,16,0.767,0.797,36.226,7.928,6.0,4095.982,38.363,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,17,0.767,0.799,34.723,7.768,6.0,3913.885,36.734,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,18,0.768,0.801,33.348,7.623,6.0,3747.945,35.25,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,19,0.768,0.801,32.039,7.498,6.0,3593.744,33.938,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,20,0.769,0.801,30.845,7.382,6.0,3451.644,32.74,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,21,0.769,0.801,29.771,7.273,6.0,3319.727,31.661,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,22,0.769,0.799,28.763,7.174,6.0,3197.66,30.667,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,23,0.769,0.799,27.799,7.086,6.0,3084.249,29.748,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,24,0.77,0.799,26.909,7.006,6.0,2978.194,28.911,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,25,0.77,0.799,26.085,6.931,6.0,2879.002,28.137,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,26,0.77,0.799,25.335,6.859,6.0,2786.449,27.41,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,27,0.77,0.801,24.578,6.799,6.0,2698.882,26.756,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.77
168911,1,25,28,0.77,0.801,23.902,6.737,6.0,2616.993,26.135,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,29,0.77,0.801,23.257,6.679,6.0,2539.8,25.562,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,30,0.77,0.801,22.609,6.637,6.0,2465.84,25.064,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,31,0.77,0.801,22.01,6.592,6.0,2396.237,24.587,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,32,0.77,0.801,21.465,6.548,6.0,2331.11,24.128,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.91
168911,1,25,33,0.771,0.801,20.901,6.518,6.0,2268.315,23.727,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,34,0.771,0.801,20.375,6.485,6.0,2209.241,23.328,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,35,0.771,0.801,19.911,6.446,6.0,2153.83,22.942,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.88
168911,1,25,36,0.771,0.801,19.483,6.42,6.0,2102.067,22.626,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.78
168911,1,25,37,0.771,0.801,19.063,6.385,6.0,2051.91,22.267,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.79
168911,1,25,38,0.771,0.801,18.658,6.355,6.0,2003.733,21.948,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,39,0.771,0.801,18.25,6.332,6.0,1957.479,21.651,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,40,0.771,0.801,17.898,6.298,6.0,1914.025,21.338,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.89
168911,1,25,41,0.771,0.799,17.521,6.275,6.0,1871.807,21.065,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,42,0.771,0.799,17.189,6.254,6.0,1831.533,20.818,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,43,0.772,0.799,16.874,6.238,6.0,1793.703,20.595,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,44,0.772,0.799,16.559,6.218,6.0,1756.873,20.357,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,45,0.772,0.799,16.275,6.189,6.0,1721.737,20.108,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,46,0.772,0.797,15.982,6.168,6.0,1687.688,19.888,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.77
168911,1,25,47,0.772,0.797,15.741,6.148,6.0,1656.046,19.699,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,48,0.772,0.797,15.474,6.128,6.0,1624.456,19.5,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.78
168911,1,25,49,0.772,0.797,15.225,6.11,6.0,1594.319,19.308,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,50,0.772,0.797,14.978,6.093,6.0,1565.022,19.126,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,51,0.772,0.799,14.759,6.076,6.0,1537.015,18.956,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,52,0.772,0.797,14.546,6.056,6.0,1510.002,18.779,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,53,0.772,0.796,14.359,6.041,6.0,1484.626,18.629,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.75
168911,1,25,54,0.772,0.794,14.15,6.027,6.0,1459.945,18.482,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,55,0.772,0.794,13.947,6.015,6.0,1435.633,18.338,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,56,0.772,0.794,13.76,5.998,6.0,1412.161,18.178,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.77
168911,1,25,57,0.772,0.794,13.604,5.985,6.0,1390.111,18.047,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,58,0.772,0.792,13.45,5.973,6.0,1369.561,17.924,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,59,0.772,0.792,13.268,5.966,6.0,1348.333,17.801,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,60,0.772,0.792,13.11,5.952,6.0,1327.937,17.672,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.78
168911,1,25,61,0.772,0.792,12.958,5.94,6.0,1309.13,17.559,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.88
168911,1,25,62,0.772,0.792,12.785,5.935,6.0,1289.463,17.452,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.78
168911,1,25,63,0.772,0.792,12.631,5.922,6.0,1270.567,17.328,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,64,0.772,0.792,12.477,5.916,6.0,1252.358,17.224,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,65,0.772,0.792,12.321,5.911,6.0,1234.597,17.135,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,66,0.772,0.792,12.174,5.906,6.0,1217.426,17.044,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.89
168911,1,25,67,0.772,0.791,12.029,5.901,6.0,1200.945,16.957,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,68,0.772,0.791,11.917,5.892,6.0,1185.373,16.858,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,69,0.772,0.789,11.803,5.882,6.0,1169.97,16.763,10.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.88
168911,1,25,70,0.772,0.787,11.67,5.876,6.0,1154.463,16.679,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,71,0.772,0.787,11.553,5.87,6.0,1139.783,16.6,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,72,0.772,0.787,11.418,5.868,6.0,1124.918,16.538,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,73,0.772,0.787,11.316,5.866,6.0,1112.821,16.491,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.9
168911,1,25,74,0.772,0.789,11.211,5.867,6.0,1099.809,16.45,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,75,0.772,0.789,11.094,5.861,6.0,1086.216,16.374,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,76,0.772,0.787,10.981,5.857,6.0,1073.027,16.308,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,77,0.772,0.787,10.863,5.852,6.0,1059.881,16.244,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,78,0.772,0.787,10.76,5.852,6.0,1047.596,16.193,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,79,0.772,0.787,10.652,5.846,6.0,1035.096,16.123,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.75
168911,1,25,80,0.772,0.787,10.562,5.838,6.0,1023.103,16.049,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
168911,1,25,81,0.772,0.787,10.465,5.831,6.0,1011.248,15.983,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,82,0.772,0.787,10.376,5.825,6.0,999.81,15.915,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.79
168911,1,25,83,0.772,0.787,10.285,5.82,6.0,988.925,15.857,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,84,0.772,0.787,10.221,5.815,6.0,979.403,15.808,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,85,0.772,0.787,10.135,5.807,6.0,968.655,15.738,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,86,0.772,0.787,10.046,5.802,6.0,958.197,15.677,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.84
168911,1,25,87,0.772,0.787,9.977,5.797,6.0,948.672,15.621,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.79
168911,1,25,88,0.772,0.787,9.885,5.791,6.0,938.634,15.555,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.86
168911,1,25,89,0.772,0.787,9.795,5.785,6.0,928.747,15.491,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,90,0.772,0.787,9.707,5.782,6.0,919.004,15.442,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,91,0.773,0.787,9.628,5.777,6.0,909.514,15.384,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,92,0.773,0.787,9.555,5.772,6.0,900.555,15.329,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.8
168911,1,25,93,0.773,0.787,9.479,5.767,6.0,891.545,15.27,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.82
168911,1,25,94,0.773,0.787,9.398,5.762,6.0,882.64,15.211,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.85
168911,1,25,95,0.773,0.787,9.34,5.76,6.0,874.695,15.173,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.81
168911,1,25,96,0.773,0.787,9.275,5.754,6.0,866.237,15.119,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.89
168911,1,25,97,0.773,0.787,9.23,5.752,6.0,859.003,15.087,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.78
168911,1,25,98,0.773,0.787,9.166,5.744,6.0,851.038,15.034,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.87
168911,1,25,99,0.773,0.787,9.105,5.746,6.0,843.532,15.012,11.0,0.811,7.721,22.545,22.0,192.128,306.457,306.0,0.72,0.83
