run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168757,8,1,21,0.638,0.75,3.9,17.44,17.0,98.073,150.214,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,22,0.637,0.745,3.914,17.451,17.0,97.787,150.191,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,23,0.638,0.745,3.979,17.461,17.0,97.086,150.211,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,24,0.638,0.745,4.033,17.469,17.0,97.141,150.225,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,25,0.638,0.74,4.026,17.473,17.0,96.961,150.221,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,26,0.637,0.74,4.031,17.474,17.0,97.096,150.137,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,27,0.638,0.75,4.04,17.47,17.0,97.622,150.126,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,28,0.638,0.745,4.017,17.464,17.0,97.485,150.124,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,29,0.637,0.745,4.027,17.462,17.0,98.191,150.089,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,30,0.638,0.75,4.039,17.457,17.0,97.63,150.124,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,31,0.637,0.745,4.051,17.458,17.0,97.619,150.156,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,32,0.638,0.75,4.081,17.46,17.0,97.465,150.152,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
