run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
359955,2,10,10,0.747,0.767,10.863,13.305,15.0,621.493,71.847,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,11,0.75,0.787,13.192,12.771,14.0,764.672,67.652,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,12,0.754,0.8,14.635,12.329,14.0,855.085,64.152,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,13,0.756,0.813,15.572,11.944,14.0,915.193,61.111,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,14,0.759,0.807,16.088,11.614,14.0,947.435,58.535,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,15,0.761,0.807,16.443,11.321,13.0,967.892,56.246,79.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,16,0.763,0.807,16.5,11.075,12.0,973.813,54.269,75.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,17,0.765,0.813,16.481,10.851,11.0,973.337,52.504,46.5,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,18,0.766,0.813,16.4,10.648,9.0,968.441,50.911,26.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,19,0.768,0.807,16.287,10.462,8.0,960.045,49.47,25.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,20,0.769,0.807,16.091,10.297,8.0,948.635,48.17,24.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,21,0.77,0.8,15.894,10.146,8.0,935.997,46.979,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,22,0.771,0.8,15.634,10.012,7.0,920.968,45.906,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,23,0.772,0.8,15.446,9.88,7.0,907.105,44.896,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,24,0.773,0.8,15.204,9.768,7.0,891.323,43.998,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,25,0.774,0.8,14.937,9.662,7.0,875.351,43.157,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,26,0.775,0.8,14.582,9.583,7.0,856.451,42.45,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,27,0.775,0.8,14.21,9.527,7.0,835.535,41.887,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,28,0.775,0.8,13.808,9.485,7.0,814.1,41.394,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,29,0.776,0.8,13.442,9.441,7.0,793.771,40.928,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,30,0.776,0.8,13.108,9.398,8.0,774.836,40.484,23.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,31,0.777,0.8,12.804,9.363,8.0,756.158,40.102,24.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,32,0.777,0.8,12.515,9.323,8.0,738.359,39.722,24.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,33,0.777,0.8,12.191,9.296,8.0,720.72,39.374,26.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,34,0.778,0.8,11.924,9.268,8.0,704.857,39.024,26.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,35,0.778,0.8,11.671,9.246,8.0,689.183,38.723,26.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,36,0.778,0.8,11.422,9.214,8.0,674.915,38.395,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,37,0.778,0.8,11.179,9.195,8.0,660.609,38.117,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,38,0.779,0.8,10.988,9.164,8.0,648.601,37.792,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,39,0.779,0.8,10.745,9.145,8.0,634.992,37.54,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,40,0.779,0.8,10.521,9.128,8.0,622.355,37.292,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,41,0.779,0.8,10.333,9.108,8.0,610.917,37.032,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,42,0.78,0.8,10.14,9.09,8.0,599.565,36.797,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,43,0.78,0.8,9.937,9.075,8.0,588.363,36.567,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,44,0.78,0.8,9.752,9.061,8.0,577.522,36.356,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,45,0.78,0.8,9.575,9.044,8.0,567.364,36.137,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,46,0.78,0.8,9.397,9.029,8.0,557.173,35.941,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,47,0.78,0.8,9.288,9.008,8.0,548.683,35.725,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,48,0.781,0.8,9.152,8.993,8.0,539.593,35.537,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,49,0.781,0.8,9.004,8.98,8.0,530.794,35.358,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,50,0.781,0.8,8.867,8.965,8.0,522.34,35.182,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.5
359955,2,10,51,0.781,0.8,8.724,8.952,8.0,513.707,35.032,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,52,0.781,0.8,8.592,8.941,8.0,505.347,34.89,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,53,0.781,0.793,8.465,8.927,8.0,497.326,34.749,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,54,0.781,0.793,8.34,8.917,8.0,489.686,34.615,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,55,0.782,0.793,8.234,8.905,8.0,482.17,34.49,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,56,0.782,0.793,8.124,8.891,8.0,475.16,34.351,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,57,0.782,0.793,8.009,8.88,8.0,468.31,34.215,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,58,0.782,0.793,7.912,8.865,8.0,461.687,34.087,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,59,0.782,0.793,7.819,8.85,8.0,455.515,33.95,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,60,0.782,0.793,7.714,8.841,8.0,449.059,33.837,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,61,0.782,0.793,7.616,8.831,8.0,442.796,33.725,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,62,0.782,0.793,7.529,8.82,8.0,437.305,33.606,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,63,0.783,0.793,7.429,8.813,8.0,431.477,33.49,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,64,0.783,0.793,7.33,8.806,8.0,425.741,33.387,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,65,0.783,0.787,7.238,8.797,8.0,420.212,33.277,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,66,0.783,0.787,7.154,8.789,8.0,414.93,33.172,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,67,0.783,0.787,7.065,8.783,8.0,409.602,33.075,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,68,0.783,0.787,6.975,8.776,8.0,404.389,32.98,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,69,0.783,0.787,6.89,8.77,8.0,399.571,32.873,28.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,70,0.783,0.787,6.81,8.763,8.0,394.827,32.769,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,71,0.783,0.787,6.75,8.759,8.0,390.545,32.68,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,72,0.783,0.787,6.669,8.753,8.0,385.887,32.587,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,73,0.783,0.787,6.595,8.745,8.0,381.553,32.489,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,74,0.783,0.787,6.526,8.739,8.0,377.436,32.389,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
359955,2,10,75,0.784,0.787,6.465,8.736,8.0,373.248,32.306,27.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,1.0
