run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
168350,4,2,94,0.835,0.915,3.694,19.727,20.0,188.879,321.555,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.631,2e-05
168350,4,2,95,0.835,0.915,3.695,19.725,20.0,189.083,321.545,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,3.2e-05
168350,4,2,96,0.835,0.915,3.702,19.726,20.0,188.789,321.563,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.6e-05
168350,4,2,97,0.835,0.915,3.702,19.728,20.0,188.75,321.562,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.7e-05
168350,4,2,98,0.835,0.915,3.703,19.725,20.0,188.772,321.565,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.633,2.8e-05
168350,4,2,99,0.835,0.915,3.698,19.723,20.0,188.666,321.556,321.0,0.914,3.805,19.775,20.0,186.939,321.81,322.0,0.829,0.632,2.3e-05
359982,4,2,0,0.869,0.904,7.277,35.27,35.0,9393.566,2883.56,2873.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,1,0.869,0.902,7.382,35.365,35.0,10091.121,2889.815,2883.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,2,0.869,0.903,7.121,35.407,35.0,10577.099,2894.367,2884.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,3,0.869,0.903,6.804,35.34,35.0,10424.474,2896.138,2889.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,4,0.869,0.904,6.772,35.45,35.0,10006.045,2894.926,2888.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,5,0.869,0.903,6.867,35.492,35.0,10338.868,2894.18,2888.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,6,0.869,0.904,6.86,35.463,35.0,10146.822,2896.026,2891.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,7,0.869,0.903,6.876,35.419,35.0,10114.32,2894.665,2888.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,8,0.869,0.903,6.898,35.364,35.0,9914.249,2894.034,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,9,0.869,0.903,7.036,35.401,35.0,9936.508,2894.59,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,10,0.869,0.902,7.149,35.418,35.0,10126.525,2895.342,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,11,0.869,0.902,7.075,35.41,35.0,10110.626,2894.618,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,12,0.869,0.903,7.165,35.395,35.0,10049.432,2894.945,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,13,0.869,0.902,7.087,35.386,35.0,10136.859,2895.506,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,14,0.869,0.903,7.037,35.4,35.0,10084.63,2895.373,2886.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,15,0.869,0.902,7.087,35.416,35.0,10261.263,2895.754,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,16,0.869,0.902,7.046,35.413,35.0,10219.675,2895.025,2884.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,17,0.869,0.903,6.942,35.381,35.0,10326.224,2896.139,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,18,0.869,0.902,6.926,35.387,35.0,10295.398,2895.666,2884.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,19,0.869,0.902,6.918,35.388,35.0,10412.582,2896.15,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,20,0.869,0.902,7.013,35.398,35.0,10481.027,2895.567,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,21,0.869,0.902,7.028,35.393,35.0,10549.846,2895.513,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,22,0.869,0.903,7.009,35.395,35.0,10503.842,2895.656,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,23,0.869,0.902,7.022,35.391,35.0,10518.312,2895.87,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,24,0.869,0.903,7.09,35.396,35.0,10570.853,2895.75,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,25,0.869,0.902,7.128,35.392,35.0,10526.422,2895.987,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,26,0.869,0.903,7.082,35.399,35.0,10429.399,2896.007,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,27,0.869,0.903,7.065,35.398,35.0,10466.421,2896.596,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,28,0.869,0.903,7.122,35.414,35.0,10506.611,2896.893,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,29,0.869,0.903,7.074,35.419,35.0,10510.55,2896.82,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,2e-06
359982,4,2,30,0.869,0.903,7.024,35.425,35.0,10513.508,2896.677,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,31,0.869,0.903,7.007,35.43,35.0,10490.413,2896.542,2886.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
