run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
190146,0,2,26,0.646,0.888,0.718,3.994,143.289,0.776
190146,0,2,27,0.647,0.89,0.718,3.957,141.057,0.776
190146,0,2,28,0.647,0.89,0.718,3.916,138.847,0.776
190146,0,2,29,0.647,0.891,0.718,3.879,137.091,0.776
190146,0,2,30,0.648,0.895,0.718,3.844,135.55,0.776
190146,0,2,31,0.648,0.896,0.729,3.799,134.491,0.776
190146,0,2,32,0.648,0.896,0.729,3.757,134.852,0.776
190146,0,2,33,0.648,0.898,0.729,3.726,134.14,0.776
190146,0,2,34,0.648,0.896,0.718,3.707,134.015,0.776
190146,0,2,35,0.649,0.898,0.718,3.686,132.25,0.776
190146,0,2,36,0.649,0.901,0.718,3.649,130.209,0.776
190146,0,2,37,0.649,0.9,0.729,3.631,128.607,0.776
190146,0,2,38,0.649,0.9,0.729,3.621,127.791,0.776
190146,0,2,39,0.65,0.901,0.729,3.625,126.755,0.776
190146,0,2,40,0.65,0.901,0.729,3.638,125.718,0.776
190146,0,2,41,0.651,0.901,0.729,3.653,125.327,0.776
190146,0,2,42,0.651,0.903,0.729,3.66,125.261,0.776
190146,0,2,43,0.651,0.905,0.729,3.674,125.443,0.776
190146,0,2,44,0.651,0.905,0.729,3.692,125.241,0.776
190146,0,2,45,0.651,0.905,0.729,3.706,126.91,0.776
190146,0,2,46,0.651,0.905,0.729,3.727,130.863,0.776
190146,0,2,47,0.652,0.905,0.729,3.745,134.415,0.776
190146,0,2,48,0.652,0.905,0.729,3.75,137.442,0.776
190146,0,2,49,0.652,0.906,0.729,3.761,140.845,0.776
2073,2,2,0,0.424,0.496,0.47,7.986,139.073,0.711
2073,2,2,1,0.424,0.496,0.47,7.986,139.073,0.711
2073,2,2,2,0.426,0.501,0.477,8.412,201.068,0.711
2073,2,2,3,0.432,0.537,0.51,9.646,313.75,0.711
2073,2,2,4,0.438,0.551,0.544,10.021,356.158,0.711
2073,2,2,5,0.442,0.553,0.557,10.611,492.959,0.711
2073,2,2,6,0.447,0.568,0.564,11.232,681.593,0.711
2073,2,2,7,0.453,0.577,0.577,11.826,774.634,0.711
2073,2,2,8,0.456,0.584,0.591,12.005,809.779,0.711
2073,2,2,9,0.459,0.59,0.591,12.357,934.994,0.711
2073,2,2,10,0.463,0.594,0.611,12.744,1065.363,0.711
2073,2,2,11,0.466,0.596,0.611,13.109,1227.621,0.711
2073,2,2,12,0.468,0.602,0.611,13.068,1278.936,0.711
2073,2,2,13,0.47,0.607,0.611,13.092,1347.477,0.711
2073,2,2,14,0.472,0.609,0.611,13.171,1409.25,0.711
2073,2,2,15,0.474,0.611,0.617,13.273,1447.868,0.711
2073,2,2,16,0.475,0.615,0.617,13.375,1464.697,0.711
2073,2,2,17,0.478,0.623,0.617,13.333,1492.012,0.711
2073,2,2,18,0.48,0.627,0.611,13.296,1512.778,0.711
2073,2,2,19,0.482,0.631,0.611,13.194,1533.311,0.711
2073,2,2,20,0.484,0.634,0.617,13.044,1523.31,0.711
2073,2,2,21,0.486,0.636,0.624,12.934,1509.881,0.711
2073,2,2,22,0.487,0.64,0.617,12.809,1488.133,0.711
2073,2,2,23,0.489,0.643,0.617,12.597,1456.322,0.711
2073,2,2,24,0.49,0.645,0.617,12.44,1436.794,0.711
2073,2,2,25,0.491,0.645,0.624,12.268,1407.012,0.711
2073,2,2,26,0.492,0.645,0.624,12.06,1375.452,0.711
2073,2,2,27,0.493,0.647,0.631,11.891,1354.267,0.711
2073,2,2,28,0.493,0.648,0.631,11.7,1331.914,0.711
2073,2,2,29,0.494,0.651,0.638,11.524,1312.801,0.711
2073,2,2,30,0.495,0.652,0.638,11.341,1298.924,0.711
2073,2,2,31,0.495,0.654,0.638,11.141,1300.08,0.711
2073,2,2,32,0.496,0.651,0.638,11.009,1302.245,0.711
2073,2,2,33,0.497,0.653,0.638,10.802,1300.803,0.711
2073,2,2,34,0.497,0.653,0.638,10.596,1294.819,0.711
2073,2,2,35,0.498,0.652,0.638,10.385,1274.956,0.711
2073,2,2,36,0.499,0.653,0.644,10.207,1259.763,0.711
2073,2,2,37,0.499,0.656,0.644,10.068,1244.89,0.711
2073,2,2,38,0.5,0.656,0.644,9.88,1222.449,0.711
2073,2,2,39,0.501,0.657,0.644,9.696,1208.141,0.711
2073,2,2,40,0.501,0.657,0.644,9.509,1191.119,0.711
2073,2,2,41,0.502,0.657,0.644,9.336,1171.542,0.711
2073,2,2,42,0.503,0.657,0.644,9.189,1156.069,0.711
2073,2,2,43,0.503,0.657,0.644,9.048,1138.89,0.711
2073,2,2,44,0.504,0.657,0.644,8.924,1124.678,0.711
2073,2,2,45,0.504,0.657,0.644,8.792,1106.403,0.711
2073,2,2,46,0.505,0.657,0.644,8.666,1088.16,0.711
2073,2,2,47,0.505,0.657,0.644,8.543,1073.195,0.711
2073,2,2,48,0.506,0.657,0.644,8.424,1059.738,0.711
2073,2,2,49,0.506,0.657,0.644,8.337,1046.1,0.711
359954,6,100,0,0.407,0.405,0.419,6.188,69.424,0.649
359954,6,100,1,0.407,0.405,0.419,6.188,69.424,0.649
359954,6,100,2,0.405,0.412,0.432,5.338,49.745,0.649
359954,6,100,3,0.404,0.391,0.405,4.909,39.87,0.649
359954,6,100,4,0.402,0.382,0.405,4.646,33.811,0.649
359954,6,100,5,0.402,0.38,0.405,4.51,29.819,0.649
359954,6,100,6,0.399,0.38,0.405,4.45,26.962,0.649
359954,6,100,7,0.397,0.378,0.405,4.376,24.793,0.649
359954,6,100,8,0.398,0.386,0.405,4.342,22.995,0.649
359954,6,100,9,0.397,0.378,0.405,4.33,21.501,0.649
359954,6,100,10,0.399,0.386,0.405,4.301,20.325,0.649
359954,6,100,11,0.4,0.393,0.405,4.255,19.598,0.649
359954,6,100,12,0.401,0.399,0.405,4.264,19.118,0.649
359954,6,100,13,0.402,0.403,0.405,4.246,18.597,0.649
359954,6,100,14,0.403,0.403,0.405,4.235,18.006,0.649
359954,6,100,15,0.404,0.403,0.405,4.287,17.739,0.649
359954,6,100,16,0.405,0.405,0.405,4.319,17.433,0.649
359954,6,100,17,0.406,0.405,0.419,4.331,17.117,0.649
359954,6,100,18,0.406,0.403,0.419,4.359,16.88,0.649
359954,6,100,19,0.406,0.41,0.419,4.331,16.591,0.649
359954,6,100,20,0.407,0.41,0.419,4.311,16.303,0.649
359954,6,100,21,0.407,0.412,0.419,4.248,16.0,0.649
359954,6,100,22,0.407,0.414,0.419,4.223,15.839,0.649
359954,6,100,23,0.408,0.414,0.419,4.191,15.595,0.649
359954,6,100,24,0.409,0.418,0.432,4.181,15.479,0.649
359954,6,100,25,0.409,0.42,0.432,4.169,15.338,0.649
359954,6,100,26,0.41,0.42,0.446,4.143,15.248,0.649
359954,6,100,27,0.411,0.42,0.446,4.117,15.152,0.649
359954,6,100,28,0.412,0.42,0.446,4.048,14.872,0.649
359954,6,100,29,0.412,0.423,0.446,4.02,14.68,0.649
359954,6,100,30,0.413,0.425,0.446,3.954,14.418,0.649
359954,6,100,31,0.413,0.427,0.446,3.887,14.211,0.649
359954,6,100,32,0.414,0.429,0.459,3.831,14.006,0.649
359954,6,100,33,0.415,0.433,0.473,3.772,13.809,0.649
359954,6,100,34,0.415,0.433,0.473,3.713,13.638,0.649
359954,6,100,35,0.416,0.433,0.473,3.735,13.66,0.649
359954,6,100,36,0.416,0.433,0.473,3.781,13.764,0.649
359954,6,100,37,0.416,0.435,0.473,3.858,14.012,0.649
359954,6,100,38,0.417,0.437,0.473,3.911,14.111,0.649
359954,6,100,39,0.417,0.435,0.473,3.937,14.123,0.649
359954,6,100,40,0.417,0.44,0.473,3.931,14.053,0.649
359954,6,100,41,0.417,0.44,0.473,3.921,13.98,0.649
359954,6,100,42,0.416,0.439,0.473,3.923,13.912,0.649
359954,6,100,43,0.417,0.439,0.473,3.91,13.793,0.649
359954,6,100,44,0.417,0.437,0.473,3.908,13.762,0.649
359954,6,100,45,0.417,0.439,0.473,3.928,13.816,0.649
359954,6,100,46,0.417,0.442,0.473,3.922,13.767,0.649
359954,6,100,47,0.418,0.444,0.473,3.909,13.76,0.649
359954,6,100,48,0.418,0.446,0.473,3.908,13.784,0.649
359954,6,100,49,0.418,0.446,0.473,3.932,13.792,0.649
168784,9,25,0,0.561,0.563,0.554,6.65,344.074,0.805
168784,9,25,1,0.561,0.563,0.554,6.65,344.074,0.805
168784,9,25,2,0.587,0.695,0.662,8.016,492.101,0.805
168784,9,25,3,0.604,0.739,0.713,8.849,858.657,0.805
168784,9,25,4,0.612,0.768,0.713,9.006,1331.212,0.805
168784,9,25,5,0.619,0.799,0.728,9.012,1558.957,0.805
168784,9,25,6,0.623,0.823,0.749,8.651,1720.916,0.805
168784,9,25,7,0.626,0.837,0.759,8.322,1769.347,0.805
168784,9,25,8,0.628,0.847,0.759,7.936,1879.119,0.805
168784,9,25,9,0.631,0.853,0.769,7.444,1888.544,0.805
168784,9,25,10,0.632,0.86,0.764,7.007,1809.341,0.805
168784,9,25,11,0.633,0.861,0.764,6.604,1756.061,0.805
168784,9,25,12,0.634,0.865,0.764,6.293,1709.289,0.805
168784,9,25,13,0.634,0.866,0.769,5.985,1688.99,0.805
168784,9,25,14,0.635,0.864,0.764,5.662,1624.556,0.805
168784,9,25,15,0.636,0.865,0.769,5.374,1570.424,0.805
168784,9,25,16,0.637,0.865,0.769,5.193,1526.501,0.805
168784,9,25,17,0.637,0.865,0.769,5.042,1498.636,0.805
168784,9,25,18,0.637,0.867,0.764,4.924,1457.696,0.805
168784,9,25,19,0.638,0.87,0.764,4.812,1409.753,0.805
168784,9,25,20,0.638,0.871,0.764,4.744,1361.685,0.805
168784,9,25,21,0.639,0.876,0.764,4.729,1322.723,0.805
168784,9,25,22,0.64,0.877,0.764,4.701,1284.743,0.805
168784,9,25,23,0.64,0.878,0.764,4.597,1249.657,0.805
168784,9,25,24,0.641,0.878,0.764,4.487,1211.217,0.805
168784,9,25,25,0.641,0.878,0.769,4.374,1184.456,0.805
168784,9,25,26,0.641,0.878,0.769,4.268,1171.547,0.805
168784,9,25,27,0.642,0.878,0.769,4.15,1162.785,0.805
168784,9,25,28,0.642,0.879,0.769,4.056,1198.973,0.805
168784,9,25,29,0.643,0.882,0.769,3.991,1232.63,0.805
168784,9,25,30,0.643,0.882,0.769,3.938,1293.088,0.805
168784,9,25,31,0.644,0.883,0.769,3.894,1391.066,0.805
168784,9,25,32,0.644,0.885,0.769,3.833,1462.787,0.805
168784,9,25,33,0.645,0.889,0.769,3.777,1520.837,0.805
168784,9,25,34,0.645,0.89,0.769,3.717,1586.902,0.805
168784,9,25,35,0.645,0.891,0.769,3.655,1642.192,0.805
168784,9,25,36,0.646,0.893,0.769,3.597,1684.266,0.805
168784,9,25,37,0.646,0.893,0.774,3.538,1680.98,0.805
168784,9,25,38,0.646,0.893,0.774,3.481,1690.821,0.805
168784,9,25,39,0.647,0.893,0.774,3.416,1693.516,0.805
168784,9,25,40,0.646,0.893,0.769,3.354,1694.787,0.805
168784,9,25,41,0.647,0.895,0.774,3.287,1680.409,0.805
168784,9,25,42,0.647,0.894,0.774,3.23,1656.128,0.805
168784,9,25,43,0.647,0.894,0.774,3.186,1632.286,0.805
168784,9,25,44,0.647,0.894,0.769,3.133,1609.911,0.805
168784,9,25,45,0.648,0.894,0.769,3.073,1584.213,0.805
168784,9,25,46,0.648,0.893,0.769,3.022,1561.64,0.805
168784,9,25,47,0.648,0.893,0.769,3.004,1543.304,0.805
168784,9,25,48,0.648,0.893,0.769,2.964,1521.677,0.805
168784,9,25,49,0.648,0.891,0.769,2.944,1505.744,0.805
359954,8,50,0,0.4,0.38,0.392,6.344,32.642,0.622
359954,8,50,1,0.4,0.38,0.392,6.344,32.642,0.622
359954,8,50,2,0.412,0.422,0.405,7.416,29.614,0.622
359954,8,50,3,0.413,0.423,0.405,7.361,26.995,0.622
359954,8,50,4,0.417,0.425,0.405,7.264,24.674,0.622
359954,8,50,5,0.423,0.446,0.432,7.588,24.079,0.622
359954,8,50,6,0.431,0.463,0.486,8.08,24.584,0.622
359954,8,50,7,0.436,0.48,0.486,8.153,24.301,0.622
359954,8,50,8,0.439,0.493,0.486,8.051,23.532,0.622
359954,8,50,9,0.442,0.509,0.486,7.995,22.803,0.622
359954,8,50,10,0.446,0.524,0.486,7.825,21.853,0.622
359954,8,50,11,0.448,0.539,0.486,7.816,21.385,0.622
359954,8,50,12,0.45,0.546,0.486,7.723,20.985,0.622
359954,8,50,13,0.451,0.556,0.5,7.727,20.674,0.622
359954,8,50,14,0.452,0.569,0.5,7.616,20.195,0.622
359954,8,50,15,0.452,0.575,0.5,7.574,20.09,0.622
359954,8,50,16,0.454,0.58,0.5,7.496,19.876,0.622
359954,8,50,17,0.455,0.582,0.5,7.47,19.78,0.622
359954,8,50,18,0.455,0.586,0.5,7.496,19.853,0.622
359954,8,50,19,0.455,0.586,0.514,7.458,20.058,0.622
359954,8,50,20,0.456,0.586,0.527,7.485,20.353,0.622
359954,8,50,21,0.458,0.594,0.554,7.573,21.088,0.622
359954,8,50,22,0.459,0.597,0.554,7.593,21.344,0.622
359954,8,50,23,0.46,0.603,0.554,7.522,21.477,0.622
359954,8,50,24,0.461,0.603,0.554,7.5,21.698,0.622
359954,8,50,25,0.462,0.611,0.554,7.429,21.724,0.622
359954,8,50,26,0.463,0.612,0.554,7.354,21.489,0.622
359954,8,50,27,0.463,0.618,0.554,7.266,21.276,0.622
359954,8,50,28,0.464,0.622,0.568,7.13,21.055,0.622
359954,8,50,29,0.465,0.626,0.568,7.0,20.652,0.622
359954,8,50,30,0.466,0.626,0.568,6.869,20.242,0.622
359954,8,50,31,0.466,0.633,0.568,6.744,19.793,0.622
359954,8,50,32,0.466,0.631,0.568,6.623,19.353,0.622
359954,8,50,33,0.467,0.631,0.568,6.495,19.025,0.622
359954,8,50,34,0.467,0.633,0.568,6.37,18.654,0.622
359954,8,50,35,0.468,0.635,0.568,6.259,18.298,0.622
359954,8,50,36,0.468,0.635,0.568,6.144,17.982,0.622
359954,8,50,37,0.469,0.633,0.568,6.027,17.742,0.622
359954,8,50,38,0.469,0.633,0.568,5.915,17.537,0.622
359954,8,50,39,0.47,0.639,0.568,5.805,17.365,0.622
359954,8,50,40,0.47,0.639,0.568,5.71,17.143,0.622
359954,8,50,41,0.47,0.641,0.568,5.616,16.955,0.622
359954,8,50,42,0.471,0.639,0.568,5.509,16.756,0.622
359954,8,50,43,0.471,0.641,0.568,5.403,16.556,0.622
359954,8,50,44,0.472,0.643,0.568,5.3,16.406,0.622
359954,8,50,45,0.472,0.645,0.568,5.201,16.307,0.622
359954,8,50,46,0.472,0.648,0.568,5.113,16.253,0.622
359954,8,50,47,0.472,0.648,0.568,5.033,16.187,0.622
359954,8,50,48,0.473,0.648,0.568,4.988,16.268,0.622
359954,8,50,49,0.473,0.65,0.568,4.913,16.255,0.622
2073,11,2,0,0.378,0.301,0.315,5.92,27.01,0.664
2073,11,2,1,0.378,0.301,0.315,5.92,27.01,0.664
2073,11,2,2,0.388,0.301,0.315,6.596,35.218,0.664
2073,11,2,3,0.395,0.307,0.315,7.957,48.73,0.664
2073,11,2,4,0.405,0.381,0.349,8.928,57.097,0.664
2073,11,2,5,0.412,0.396,0.389,9.687,70.211,0.664
2073,11,2,6,0.418,0.426,0.409,10.685,86.168,0.664
2073,11,2,7,0.426,0.51,0.456,11.971,104.469,0.664
2073,11,2,8,0.434,0.539,0.523,13.176,121.467,0.664
2073,11,2,9,0.44,0.559,0.564,14.258,140.107,0.664
2073,11,2,10,0.445,0.566,0.577,15.14,154.251,0.664
2073,11,2,11,0.449,0.575,0.591,15.551,166.23,0.664
2073,11,2,12,0.452,0.582,0.604,15.867,174.493,0.664
2073,11,2,13,0.456,0.59,0.604,16.135,181.934,0.664
2073,11,2,14,0.46,0.598,0.617,16.3,187.927,0.664
2073,11,2,15,0.463,0.601,0.617,16.341,191.871,0.664
2073,11,2,16,0.467,0.609,0.624,16.478,196.723,0.664
2073,11,2,17,0.47,0.614,0.624,16.571,198.872,0.664
2073,11,2,18,0.474,0.619,0.624,16.538,199.163,0.664
2073,11,2,19,0.477,0.623,0.624,16.485,199.283,0.664
2073,11,2,20,0.479,0.625,0.631,16.464,201.117,0.664
2073,11,2,21,0.481,0.626,0.631,16.405,203.766,0.664
2073,11,2,22,0.483,0.632,0.631,16.299,207.342,0.664
2073,11,2,23,0.485,0.634,0.631,16.19,210.662,0.664
2073,11,2,24,0.487,0.636,0.631,15.983,211.593,0.664
2073,11,2,25,0.489,0.638,0.638,15.725,212.368,0.664
2073,11,2,26,0.49,0.636,0.644,15.491,212.864,0.664
2073,11,2,27,0.492,0.639,0.651,15.227,213.163,0.664
2073,11,2,28,0.493,0.64,0.651,15.039,214.146,0.664
2073,11,2,29,0.494,0.639,0.651,14.777,215.0,0.664
2073,11,2,30,0.495,0.639,0.651,14.531,215.568,0.664
2073,11,2,31,0.496,0.639,0.644,14.302,215.438,0.664
2073,11,2,32,0.497,0.639,0.651,14.113,214.444,0.664
2073,11,2,33,0.498,0.64,0.651,13.883,213.325,0.664
2073,11,2,34,0.499,0.641,0.651,13.668,212.936,0.664
2073,11,2,35,0.5,0.642,0.651,13.479,214.099,0.664
2073,11,2,36,0.501,0.642,0.651,13.279,213.355,0.664
2073,11,2,37,0.502,0.642,0.651,13.087,212.26,0.664
2073,11,2,38,0.502,0.643,0.651,12.876,210.391,0.664
2073,11,2,39,0.503,0.644,0.651,12.731,209.001,0.664
2073,11,2,40,0.504,0.646,0.651,12.545,207.947,0.664
2073,11,2,41,0.504,0.649,0.651,12.351,209.4,0.664
2073,11,2,42,0.505,0.649,0.651,12.173,210.153,0.664
2073,11,2,43,0.506,0.65,0.651,12.002,208.713,0.664
2073,11,2,44,0.506,0.649,0.651,11.884,209.615,0.664
2073,11,2,45,0.507,0.648,0.651,11.744,209.755,0.664
2073,11,2,46,0.507,0.647,0.651,11.593,206.689,0.664
2073,11,2,47,0.508,0.647,0.651,11.47,203.992,0.664
2073,11,2,48,0.508,0.648,0.651,11.317,201.251,0.664
2073,11,2,49,0.509,0.649,0.651,11.171,198.446,0.664
359954,15,25,0,0.415,0.457,0.486,6.91,21.448,0.608
359954,15,25,1,0.415,0.457,0.486,6.91,21.448,0.608
359954,15,25,2,0.409,0.459,0.486,6.74,21.283,0.608
359954,15,25,3,0.419,0.474,0.486,7.02,24.953,0.608
359954,15,25,4,0.423,0.48,0.486,6.958,25.869,0.608
359954,15,25,5,0.425,0.486,0.486,6.828,27.134,0.608
359954,15,25,6,0.425,0.486,0.486,6.898,30.858,0.608
359954,15,25,7,0.426,0.484,0.486,6.947,32.327,0.608
359954,15,25,8,0.425,0.48,0.486,7.139,36.911,0.608
359954,15,25,9,0.424,0.478,0.486,7.229,38.025,0.608
359954,15,25,10,0.425,0.482,0.486,7.243,38.262,0.608
359954,15,25,11,0.425,0.478,0.486,7.246,37.592,0.608
359954,15,25,12,0.425,0.48,0.486,7.171,37.146,0.608
359954,15,25,13,0.426,0.482,0.486,7.031,36.173,0.608
359954,15,25,14,0.427,0.484,0.486,6.863,34.809,0.608
359954,15,25,15,0.428,0.495,0.486,6.647,33.129,0.608
359954,15,25,16,0.43,0.503,0.486,6.416,31.637,0.608
359954,15,25,17,0.431,0.503,0.486,6.239,30.311,0.608
359954,15,25,18,0.432,0.509,0.486,6.114,29.2,0.608
359954,15,25,19,0.433,0.512,0.486,6.019,28.154,0.608
359954,15,25,20,0.434,0.518,0.486,5.931,27.279,0.608
359954,15,25,21,0.434,0.531,0.486,5.785,26.413,0.608
359954,15,25,22,0.435,0.535,0.486,5.684,25.68,0.608
359954,15,25,23,0.436,0.543,0.486,5.574,24.953,0.608
359954,15,25,24,0.436,0.546,0.486,5.475,24.29,0.608
359954,15,25,25,0.436,0.546,0.486,5.37,23.749,0.608
359954,15,25,26,0.437,0.55,0.486,5.28,23.209,0.608
359954,15,25,27,0.438,0.554,0.486,5.198,22.682,0.608
359954,15,25,28,0.438,0.554,0.486,5.115,22.152,0.608
359954,15,25,29,0.438,0.554,0.486,5.059,21.786,0.608
359954,15,25,30,0.439,0.554,0.486,4.987,21.366,0.608
359954,15,25,31,0.439,0.558,0.5,4.937,20.971,0.608
359954,15,25,32,0.44,0.556,0.5,4.87,20.614,0.608
359954,15,25,33,0.44,0.558,0.514,4.83,20.339,0.608
359954,15,25,34,0.441,0.56,0.514,4.77,20.06,0.608
359954,15,25,35,0.442,0.56,0.514,4.708,19.805,0.608
359954,15,25,36,0.443,0.561,0.514,4.665,19.537,0.608
359954,15,25,37,0.443,0.563,0.514,4.599,19.263,0.608
359954,15,25,38,0.443,0.567,0.514,4.539,19.081,0.608
359954,15,25,39,0.444,0.573,0.514,4.501,19.118,0.608
359954,15,25,40,0.444,0.573,0.514,4.486,19.651,0.608
359954,15,25,41,0.445,0.575,0.514,4.461,20.237,0.608
359954,15,25,42,0.445,0.578,0.514,4.425,20.974,0.608
359954,15,25,43,0.446,0.586,0.527,4.382,21.42,0.608
359954,15,25,44,0.446,0.586,0.527,4.331,21.76,0.608
359954,15,25,45,0.447,0.586,0.527,4.276,22.614,0.608
359954,15,25,46,0.447,0.588,0.527,4.224,23.287,0.608
359954,15,25,47,0.448,0.59,0.527,4.163,23.924,0.608
359954,15,25,48,0.449,0.594,0.527,4.095,24.575,0.608
359954,15,25,49,0.449,0.595,0.541,4.032,25.196,0.608
190146,7,25,0,0.601,0.735,0.741,3.267,38.518,0.729
190146,7,25,1,0.601,0.735,0.741,3.268,38.518,0.729
190146,7,25,2,0.611,0.732,0.718,3.672,46.495,0.729
190146,7,25,3,0.615,0.752,0.718,4.422,53.032,0.729
190146,7,25,4,0.622,0.765,0.718,5.112,56.706,0.729
190146,7,25,5,0.626,0.768,0.718,5.064,55.829,0.729
190146,7,25,6,0.627,0.78,0.729,4.732,53.809,0.729
190146,7,25,7,0.629,0.786,0.753,4.499,54.791,0.729
190146,7,25,8,0.631,0.789,0.753,4.388,54.133,0.729
190146,7,25,9,0.632,0.801,0.753,4.612,53.947,0.729
190146,7,25,10,0.632,0.809,0.765,4.815,52.362,0.729
190146,7,25,11,0.634,0.806,0.765,5.071,52.839,0.729
190146,7,25,12,0.636,0.812,0.765,5.025,52.451,0.729
190146,7,25,13,0.637,0.822,0.765,5.026,52.252,0.729
190146,7,25,14,0.637,0.824,0.765,5.065,51.412,0.729
190146,7,25,15,0.637,0.826,0.765,5.109,50.665,0.729
190146,7,25,16,0.638,0.829,0.765,5.008,49.796,0.729
190146,7,25,17,0.638,0.829,0.765,4.905,49.222,0.729
190146,7,25,18,0.638,0.829,0.765,4.803,47.812,0.729
190146,7,25,19,0.638,0.834,0.765,4.789,46.947,0.729
190146,7,25,20,0.638,0.836,0.765,4.89,47.271,0.729
190146,7,25,21,0.639,0.84,0.765,5.039,47.349,0.729
190146,7,25,22,0.64,0.84,0.765,5.031,46.338,0.729
190146,7,25,23,0.64,0.839,0.765,5.123,45.493,0.729
190146,7,25,24,0.64,0.837,0.765,5.162,45.347,0.729
190146,7,25,25,0.641,0.837,0.765,5.183,45.255,0.729
190146,7,25,26,0.641,0.839,0.753,5.149,44.872,0.729
190146,7,25,27,0.641,0.84,0.753,5.142,45.122,0.729
190146,7,25,28,0.641,0.844,0.753,5.154,45.91,0.729
190146,7,25,29,0.642,0.845,0.753,5.228,47.21,0.729
190146,7,25,30,0.642,0.847,0.753,5.269,51.635,0.729
190146,7,25,31,0.642,0.85,0.753,5.384,61.64,0.729
190146,7,25,32,0.643,0.852,0.753,5.437,69.363,0.729
190146,7,25,33,0.643,0.862,0.753,5.523,79.284,0.729
190146,7,25,34,0.644,0.865,0.753,5.518,84.383,0.729
190146,7,25,35,0.644,0.872,0.753,5.528,88.203,0.729
190146,7,25,36,0.644,0.878,0.753,5.546,90.355,0.729
190146,7,25,37,0.645,0.883,0.753,5.564,94.227,0.729
190146,7,25,38,0.645,0.888,0.753,5.574,109.662,0.729
190146,7,25,39,0.645,0.895,0.753,5.569,125.695,0.729
190146,7,25,40,0.645,0.898,0.753,5.558,129.462,0.729
190146,7,25,41,0.646,0.901,0.753,5.535,137.634,0.729
190146,7,25,42,0.646,0.903,0.753,5.5,150.569,0.729
190146,7,25,43,0.647,0.906,0.753,5.458,152.692,0.729
190146,7,25,44,0.647,0.906,0.753,5.435,156.936,0.729
190146,7,25,45,0.647,0.91,0.753,5.394,158.917,0.729
190146,7,25,46,0.647,0.91,0.765,5.342,159.327,0.729
190146,7,25,47,0.648,0.91,0.765,5.272,158.86,0.729
190146,7,25,48,0.648,0.908,0.765,5.195,157.351,0.729
190146,7,25,49,0.648,0.908,0.765,5.134,156.818,0.729
168784,5,25,0,0.55,0.529,0.503,7.344,259.473,0.81
168784,5,25,1,0.55,0.529,0.503,7.344,259.473,0.81
168784,5,25,2,0.565,0.585,0.595,6.467,237.518,0.81
168784,5,25,3,0.576,0.656,0.656,6.158,215.318,0.81
168784,5,25,4,0.582,0.681,0.682,6.001,205.368,0.81
168784,5,25,5,0.59,0.696,0.677,5.706,189.688,0.81
168784,5,25,6,0.596,0.713,0.692,5.419,179.145,0.81
168784,5,25,7,0.601,0.733,0.713,5.154,172.466,0.81
168784,5,25,8,0.605,0.745,0.708,4.87,162.75,0.81
168784,5,25,9,0.608,0.747,0.708,4.624,158.87,0.81
168784,5,25,10,0.611,0.747,0.708,4.391,153.83,0.81
168784,5,25,11,0.613,0.753,0.718,4.139,147.959,0.81
168784,5,25,12,0.615,0.756,0.728,3.954,142.669,0.81
168784,5,25,13,0.617,0.759,0.728,3.764,135.568,0.81
168784,5,25,14,0.618,0.763,0.738,3.681,132.55,0.81
168784,5,25,15,0.62,0.766,0.738,3.692,132.982,0.81
168784,5,25,16,0.621,0.77,0.744,3.689,136.16,0.81
168784,5,25,17,0.622,0.77,0.754,3.638,138.721,0.81
168784,5,25,18,0.623,0.773,0.754,3.623,137.896,0.81
168784,5,25,19,0.623,0.776,0.754,3.601,136.982,0.81
168784,5,25,20,0.624,0.776,0.754,3.514,135.697,0.81
168784,5,25,21,0.625,0.778,0.754,3.439,134.288,0.81
168784,5,25,22,0.626,0.779,0.754,3.398,132.988,0.81
168784,5,25,23,0.627,0.784,0.754,3.379,132.596,0.81
168784,5,25,24,0.628,0.785,0.754,3.35,131.539,0.81
168784,5,25,25,0.628,0.787,0.754,3.353,133.307,0.81
168784,5,25,26,0.628,0.787,0.754,3.362,133.286,0.81
168784,5,25,27,0.629,0.788,0.754,3.368,133.725,0.81
168784,5,25,28,0.629,0.789,0.754,3.408,133.558,0.81
168784,5,25,29,0.63,0.79,0.754,3.382,131.212,0.81
168784,5,25,30,0.63,0.79,0.754,3.415,128.947,0.81
168784,5,25,31,0.631,0.79,0.759,3.396,126.359,0.81
168784,5,25,32,0.631,0.791,0.754,3.396,124.057,0.81
168784,5,25,33,0.631,0.789,0.759,3.405,121.536,0.81
168784,5,25,34,0.632,0.79,0.754,3.388,118.92,0.81
168784,5,25,35,0.632,0.791,0.754,3.356,117.713,0.81
168784,5,25,36,0.632,0.791,0.754,3.286,115.805,0.81
168784,5,25,37,0.633,0.792,0.749,3.248,114.698,0.81
168784,5,25,38,0.633,0.792,0.754,3.232,113.46,0.81
168784,5,25,39,0.633,0.792,0.754,3.19,113.181,0.81
168784,5,25,40,0.634,0.792,0.749,3.129,113.189,0.81
168784,5,25,41,0.634,0.794,0.754,3.071,113.755,0.81
168784,5,25,42,0.634,0.794,0.754,3.009,114.921,0.81
168784,5,25,43,0.635,0.794,0.754,2.951,116.307,0.81
168784,5,25,44,0.635,0.795,0.759,2.897,117.649,0.81
