run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline,RF_height,RF_leaves,RF_avg
359954,18,50,15,0.561,0.622,20.785,2081.489,0.635,5.222,118.051,0.488
359954,18,50,16,0.561,0.635,20.657,2067.533,0.635,5.222,118.051,0.488
359954,18,50,17,0.561,0.635,21.147,2096.746,0.635,5.222,118.051,0.488
359954,18,50,18,0.561,0.649,21.522,2087.224,0.635,5.222,118.051,0.488
359954,18,50,19,0.561,0.662,21.48,2088.911,0.635,5.222,118.051,0.488
359954,18,50,20,0.562,0.649,21.502,2069.127,0.635,5.222,118.051,0.488
359954,18,50,21,0.562,0.649,21.47,2062.887,0.635,5.222,118.051,0.488
359954,18,50,22,0.562,0.662,21.464,2052.019,0.635,5.222,118.051,0.488
359954,18,50,23,0.562,0.662,21.383,2041.224,0.635,5.222,118.051,0.488
359954,18,50,24,0.563,0.662,21.365,2035.796,0.635,5.222,118.051,0.488
359954,18,50,25,0.563,0.662,21.314,2031.837,0.635,5.222,118.051,0.488
359954,18,50,26,0.564,0.689,21.28,2015.014,0.635,5.222,118.051,0.488
359954,18,50,27,0.564,0.676,21.317,2013.745,0.635,5.222,118.051,0.488
359954,18,50,28,0.564,0.676,21.229,2004.426,0.635,5.222,118.051,0.488
359954,18,50,29,0.564,0.676,21.165,1992.093,0.635,5.222,118.051,0.488
359954,18,50,30,0.564,0.676,21.3,2011.507,0.635,5.222,118.051,0.488
359954,18,50,31,0.564,0.676,21.397,2024.635,0.635,5.222,118.051,0.488
359954,18,50,32,0.565,0.676,21.499,2034.114,0.635,5.222,118.051,0.488
359954,18,50,33,0.565,0.676,21.447,2023.64,0.635,5.222,118.051,0.488
359954,18,50,34,0.565,0.676,21.315,2007.521,0.635,5.222,118.051,0.488
359954,18,50,35,0.565,0.676,21.363,1999.43,0.635,5.222,118.051,0.488
359954,18,50,36,0.565,0.676,21.387,1992.736,0.635,5.222,118.051,0.488
359954,18,50,37,0.565,0.676,21.394,1997.901,0.635,5.222,118.051,0.488
359954,18,50,38,0.565,0.676,21.425,1992.232,0.635,5.222,118.051,0.488
359954,18,50,39,0.566,0.676,21.434,1997.878,0.635,5.222,118.051,0.488
359954,18,50,40,0.566,0.676,21.617,2027.992,0.635,5.222,118.051,0.488
359954,18,50,41,0.567,0.676,21.515,2022.032,0.635,5.222,118.051,0.488
359954,18,50,42,0.567,0.676,21.415,2015.046,0.635,5.222,118.051,0.488
359954,18,50,43,0.567,0.689,21.424,2030.184,0.635,5.222,118.051,0.488
359954,18,50,44,0.567,0.689,21.489,2039.65,0.635,5.222,118.051,0.488
359954,18,50,45,0.567,0.689,21.348,2026.713,0.635,5.222,118.051,0.488
359954,18,50,46,0.567,0.676,21.29,2023.972,0.635,5.222,118.051,0.488
359954,18,50,47,0.567,0.689,21.274,2012.644,0.635,5.222,118.051,0.488
359954,18,50,48,0.568,0.689,21.434,2025.303,0.635,5.222,118.051,0.488
359954,18,50,49,0.568,0.676,21.463,2023.855,0.635,5.222,118.051,0.488
2073,6,2,0,0.535,0.631,32.612,7677.97,0.658,6.902,182.394,0.466
2073,6,2,1,0.535,0.631,32.612,7677.97,0.658,6.902,182.394,0.466
2073,6,2,2,0.535,0.631,37.158,8321.5,0.658,6.902,182.394,0.466
2073,6,2,3,0.538,0.658,36.57,8535.984,0.658,6.902,182.394,0.466
2073,6,2,4,0.54,0.651,37.23,8642.954,0.658,6.902,182.394,0.466
2073,6,2,5,0.541,0.644,37.77,8424.695,0.658,6.902,182.394,0.466
2073,6,2,6,0.542,0.638,38.807,8624.478,0.658,6.902,182.394,0.466
2073,6,2,7,0.54,0.631,38.409,8335.06,0.658,6.902,182.394,0.466
2073,6,2,8,0.54,0.631,38.044,8295.494,0.658,6.902,182.394,0.466
2073,6,2,9,0.539,0.631,38.479,8540.368,0.658,6.902,182.394,0.466
2073,6,2,10,0.539,0.624,38.872,8630.805,0.658,6.902,182.394,0.466
2073,6,2,11,0.539,0.631,38.761,8670.932,0.658,6.902,182.394,0.466
2073,6,2,12,0.539,0.631,38.441,8638.945,0.658,6.902,182.394,0.466
2073,6,2,13,0.539,0.631,38.515,8662.99,0.658,6.902,182.394,0.466
2073,6,2,14,0.54,0.631,38.486,8829.56,0.658,6.902,182.394,0.466
2073,6,2,15,0.54,0.631,38.363,8755.998,0.658,6.902,182.394,0.466
2073,6,2,16,0.54,0.638,38.131,8607.139,0.658,6.902,182.394,0.466
2073,6,2,17,0.541,0.644,37.892,8627.602,0.658,6.902,182.394,0.466
2073,6,2,18,0.54,0.644,38.135,8661.956,0.658,6.902,182.394,0.466
2073,6,2,19,0.54,0.644,38.158,8622.944,0.658,6.902,182.394,0.466
2073,6,2,20,0.541,0.644,38.045,8525.96,0.658,6.902,182.394,0.466
2073,6,2,21,0.541,0.651,37.991,8414.102,0.658,6.902,182.394,0.466
2073,6,2,22,0.541,0.651,37.864,8387.466,0.658,6.902,182.394,0.466
2073,6,2,23,0.541,0.651,37.649,8318.554,0.658,6.902,182.394,0.466
2073,6,2,24,0.541,0.651,37.644,8394.161,0.658,6.902,182.394,0.466
2073,6,2,25,0.541,0.651,37.593,8372.6,0.658,6.902,182.394,0.466
2073,6,2,26,0.541,0.651,37.443,8397.989,0.658,6.902,182.394,0.466
2073,6,2,27,0.541,0.651,37.477,8359.276,0.658,6.902,182.394,0.466
2073,6,2,28,0.541,0.644,37.348,8354.117,0.658,6.902,182.394,0.466
2073,6,2,29,0.541,0.644,37.433,8344.385,0.658,6.902,182.394,0.466
2073,6,2,30,0.541,0.644,37.657,8380.642,0.658,6.902,182.394,0.466
2073,6,2,31,0.542,0.644,37.482,8308.058,0.658,6.902,182.394,0.466
2073,6,2,32,0.542,0.638,37.344,8299.008,0.658,6.902,182.394,0.466
2073,6,2,33,0.542,0.638,37.515,8331.183,0.658,6.902,182.394,0.466
2073,6,2,34,0.541,0.638,37.572,8377.694,0.658,6.902,182.394,0.466
2073,6,2,35,0.541,0.638,37.556,8348.986,0.658,6.902,182.394,0.466
2073,6,2,36,0.542,0.644,37.407,8349.048,0.658,6.902,182.394,0.466
2073,6,2,37,0.542,0.644,37.343,8331.432,0.658,6.902,182.394,0.466
2073,6,2,38,0.542,0.644,37.307,8294.427,0.658,6.902,182.394,0.466
2073,6,2,39,0.542,0.644,37.261,8286.617,0.658,6.902,182.394,0.466
2073,6,2,40,0.542,0.644,37.295,8318.601,0.658,6.902,182.394,0.466
2073,6,2,41,0.541,0.644,37.425,8338.492,0.658,6.902,182.394,0.466
2073,6,2,42,0.542,0.644,37.235,8291.331,0.658,6.902,182.394,0.466
2073,6,2,43,0.542,0.651,37.116,8264.692,0.658,6.902,182.394,0.466
2073,6,2,44,0.542,0.651,37.024,8237.368,0.658,6.902,182.394,0.466
2073,6,2,45,0.542,0.644,37.177,8223.92,0.658,6.902,182.394,0.466
2073,6,2,46,0.542,0.644,37.123,8222.188,0.658,6.902,182.394,0.466
2073,6,2,47,0.542,0.644,36.974,8223.806,0.658,6.902,182.394,0.466
2073,6,2,48,0.542,0.644,36.938,8258.486,0.658,6.902,182.394,0.466
2073,6,2,49,0.542,0.644,37.008,8289.653,0.658,6.902,182.394,0.466
359954,11,10,0,0.528,0.608,24.348,2008.472,0.676,5.784,117.372,0.518
359954,11,10,1,0.528,0.608,24.348,2008.472,0.676,5.784,117.372,0.518
359954,11,10,2,0.53,0.635,23.525,1961.259,0.676,5.784,117.372,0.518
359954,11,10,3,0.534,0.635,23.493,2130.014,0.676,5.784,117.372,0.518
359954,11,10,4,0.533,0.649,22.067,1945.788,0.676,5.784,117.372,0.518
359954,11,10,5,0.537,0.649,21.861,2031.362,0.676,5.784,117.372,0.518
359954,11,10,6,0.539,0.649,21.432,1992.333,0.676,5.784,117.372,0.518
359954,11,10,7,0.54,0.635,21.732,1978.937,0.676,5.784,117.372,0.518
359954,11,10,8,0.54,0.635,21.239,1933.868,0.676,5.784,117.372,0.518
359954,11,10,9,0.54,0.635,21.305,1979.999,0.676,5.784,117.372,0.518
359954,11,10,10,0.542,0.649,21.406,2008.036,0.676,5.784,117.372,0.518
359954,11,10,11,0.542,0.649,21.163,2035.738,0.676,5.784,117.372,0.518
359954,11,10,12,0.542,0.649,21.319,2068.506,0.676,5.784,117.372,0.518
359954,11,10,13,0.541,0.649,21.457,2119.15,0.676,5.784,117.372,0.518
359954,11,10,14,0.542,0.649,21.109,2124.529,0.676,5.784,117.372,0.518
359954,11,10,15,0.541,0.649,20.916,2112.593,0.676,5.784,117.372,0.518
359954,11,10,16,0.542,0.649,20.717,2093.323,0.676,5.784,117.372,0.518
359954,11,10,17,0.542,0.649,20.642,2086.084,0.676,5.784,117.372,0.518
359954,11,10,18,0.542,0.649,20.68,2096.928,0.676,5.784,117.372,0.518
359954,11,10,19,0.543,0.649,20.637,2081.444,0.676,5.784,117.372,0.518
359954,11,10,20,0.543,0.662,20.633,2092.467,0.676,5.784,117.372,0.518
359954,11,10,21,0.543,0.662,20.481,2080.201,0.676,5.784,117.372,0.518
359954,11,10,22,0.543,0.662,20.618,2079.452,0.676,5.784,117.372,0.518
359954,11,10,23,0.543,0.649,20.311,2052.396,0.676,5.784,117.372,0.518
359954,11,10,24,0.543,0.649,20.121,2032.864,0.676,5.784,117.372,0.518
359954,11,10,25,0.542,0.635,19.853,1997.194,0.676,5.784,117.372,0.518
359954,11,10,26,0.542,0.635,19.802,1978.463,0.676,5.784,117.372,0.518
359954,11,10,27,0.543,0.635,19.568,1961.597,0.676,5.784,117.372,0.518
359954,11,10,28,0.543,0.635,19.678,1960.993,0.676,5.784,117.372,0.518
359954,11,10,29,0.543,0.649,19.813,1992.697,0.676,5.784,117.372,0.518
359954,11,10,30,0.543,0.649,19.749,1981.558,0.676,5.784,117.372,0.518
359954,11,10,31,0.543,0.649,19.716,1978.367,0.676,5.784,117.372,0.518
359954,11,10,32,0.543,0.649,19.751,1988.243,0.676,5.784,117.372,0.518
359954,11,10,33,0.543,0.649,19.641,1976.89,0.676,5.784,117.372,0.518
359954,11,10,34,0.542,0.649,19.703,1974.487,0.676,5.784,117.372,0.518
359954,11,10,35,0.542,0.649,19.57,1955.883,0.676,5.784,117.372,0.518
359954,11,10,36,0.542,0.649,19.469,1950.94,0.676,5.784,117.372,0.518
359954,11,10,37,0.542,0.649,19.56,1931.702,0.676,5.784,117.372,0.518
359954,11,10,38,0.542,0.649,19.662,1937.316,0.676,5.784,117.372,0.518
359954,11,10,39,0.542,0.649,19.642,1933.195,0.676,5.784,117.372,0.518
359954,11,10,40,0.542,0.635,19.65,1931.088,0.676,5.784,117.372,0.518
359954,11,10,41,0.542,0.635,19.603,1924.753,0.676,5.784,117.372,0.518
359954,11,10,42,0.542,0.635,19.539,1915.38,0.676,5.784,117.372,0.518
359954,11,10,43,0.543,0.635,19.718,1930.726,0.676,5.784,117.372,0.518
359954,11,10,44,0.543,0.635,19.675,1924.214,0.676,5.784,117.372,0.518
359954,11,10,45,0.543,0.635,19.649,1917.772,0.676,5.784,117.372,0.518
359954,11,10,46,0.543,0.635,19.754,1923.005,0.676,5.784,117.372,0.518
359954,11,10,47,0.543,0.635,19.807,1924.067,0.676,5.784,117.372,0.518
359954,11,10,48,0.543,0.635,19.851,1918.565,0.676,5.784,117.372,0.518
359954,11,10,49,0.543,0.635,19.883,1928.302,0.676,5.784,117.372,0.518
359954,3,2,0,0.524,0.635,24.8,1755.736,0.689,5.925,119.063,0.494
359954,3,2,1,0.524,0.635,24.8,1755.736,0.689,5.925,119.063,0.494
359954,3,2,2,0.529,0.635,22.548,1616.184,0.689,5.925,119.063,0.494
359954,3,2,3,0.53,0.635,22.637,1785.576,0.689,5.925,119.063,0.494
359954,3,2,4,0.528,0.649,21.752,1816.006,0.689,5.925,119.063,0.494
359954,3,2,5,0.529,0.649,22.795,1853.001,0.689,5.925,119.063,0.494
359954,3,2,6,0.532,0.649,23.031,1938.614,0.689,5.925,119.063,0.494
359954,3,2,7,0.532,0.649,23.168,2035.766,0.689,5.925,119.063,0.494
359954,3,2,8,0.532,0.649,23.157,1978.237,0.689,5.925,119.063,0.494
359954,3,2,9,0.533,0.649,23.296,1944.391,0.689,5.925,119.063,0.494
359954,3,2,10,0.533,0.649,23.589,1967.393,0.689,5.925,119.063,0.494
359954,3,2,11,0.533,0.649,23.394,2007.187,0.689,5.925,119.063,0.494
359954,3,2,12,0.534,0.649,23.117,2014.428,0.689,5.925,119.063,0.494
359954,3,2,13,0.534,0.649,23.075,2048.171,0.689,5.925,119.063,0.494
359954,3,2,14,0.533,0.649,22.786,2008.422,0.689,5.925,119.063,0.494
359954,3,2,15,0.534,0.649,22.54,1974.854,0.689,5.925,119.063,0.494
359954,3,2,16,0.535,0.649,22.637,1992.07,0.689,5.925,119.063,0.494
359954,3,2,17,0.536,0.649,22.484,2000.234,0.689,5.925,119.063,0.494
359954,3,2,18,0.536,0.649,22.568,2020.443,0.689,5.925,119.063,0.494
359954,3,2,19,0.536,0.649,22.792,2059.028,0.689,5.925,119.063,0.494
359954,3,2,20,0.536,0.649,23.003,2063.967,0.689,5.925,119.063,0.494
359954,3,2,21,0.536,0.649,23.015,2057.267,0.689,5.925,119.063,0.494
359954,3,2,22,0.536,0.649,23.2,2063.924,0.689,5.925,119.063,0.494
359954,3,2,23,0.537,0.649,23.244,2070.15,0.689,5.925,119.063,0.494
359954,3,2,24,0.537,0.649,23.221,2054.827,0.689,5.925,119.063,0.494
359954,3,2,25,0.538,0.649,23.087,2022.069,0.689,5.925,119.063,0.494
359954,3,2,26,0.538,0.649,23.19,2027.86,0.689,5.925,119.063,0.494
359954,3,2,27,0.537,0.649,23.238,2035.287,0.689,5.925,119.063,0.494
359954,3,2,28,0.537,0.649,23.263,2042.715,0.689,5.925,119.063,0.494
359954,3,2,29,0.538,0.649,23.229,2050.749,0.689,5.925,119.063,0.494
359954,3,2,30,0.538,0.649,23.363,2061.905,0.689,5.925,119.063,0.494
359954,3,2,31,0.538,0.649,23.376,2074.412,0.689,5.925,119.063,0.494
359954,3,2,32,0.538,0.649,23.373,2057.147,0.689,5.925,119.063,0.494
359954,3,2,33,0.537,0.649,23.547,2069.563,0.689,5.925,119.063,0.494
359954,3,2,34,0.537,0.649,23.643,2062.168,0.689,5.925,119.063,0.494
359954,3,2,35,0.537,0.649,23.682,2065.335,0.689,5.925,119.063,0.494
359954,3,2,36,0.537,0.649,23.508,2042.801,0.689,5.925,119.063,0.494
359954,3,2,37,0.537,0.649,23.477,2035.761,0.689,5.925,119.063,0.494
359954,3,2,38,0.538,0.649,23.502,2034.95,0.689,5.925,119.063,0.494
359954,3,2,39,0.538,0.649,23.485,2036.603,0.689,5.925,119.063,0.494
359954,3,2,40,0.538,0.649,23.51,2035.873,0.689,5.925,119.063,0.494
359954,3,2,41,0.538,0.649,23.491,2028.657,0.689,5.925,119.063,0.494
359954,3,2,42,0.537,0.649,23.357,2015.058,0.689,5.925,119.063,0.494
359954,3,2,43,0.537,0.649,23.366,2000.773,0.689,5.925,119.063,0.494
359954,3,2,44,0.537,0.649,23.346,1993.887,0.689,5.925,119.063,0.494
359954,3,2,45,0.538,0.649,23.277,1978.283,0.689,5.925,119.063,0.494
359954,3,2,46,0.538,0.649,23.268,1967.222,0.689,5.925,119.063,0.494
359954,3,2,47,0.538,0.649,23.296,1971.333,0.689,5.925,119.063,0.494
359954,3,2,48,0.538,0.649,23.22,1966.068,0.689,5.925,119.063,0.494
359954,3,2,49,0.538,0.649,23.146,1960.953,0.689,5.925,119.063,0.494
359954,5,10,0,0.558,0.662,17.717,1319.681,0.635,5.596,115.575,0.505
359954,5,10,1,0.558,0.662,17.717,1319.681,0.635,5.596,115.575,0.505
359954,5,10,2,0.559,0.662,17.516,1332.03,0.635,5.596,115.575,0.505
359954,5,10,3,0.557,0.635,20.816,1819.233,0.635,5.596,115.575,0.505
359954,5,10,4,0.556,0.635,20.509,1803.224,0.635,5.596,115.575,0.505
359954,5,10,5,0.554,0.635,21.831,1861.271,0.635,5.596,115.575,0.505
359954,5,10,6,0.555,0.662,21.284,1886.951,0.635,5.596,115.575,0.505
359954,5,10,7,0.555,0.662,20.596,1827.526,0.635,5.596,115.575,0.505
359954,5,10,8,0.554,0.662,20.554,1762.856,0.635,5.596,115.575,0.505
359954,5,10,9,0.553,0.662,20.07,1735.54,0.635,5.596,115.575,0.505
359954,5,10,10,0.553,0.676,19.972,1740.586,0.635,5.596,115.575,0.505
359954,5,10,11,0.553,0.662,19.969,1727.591,0.635,5.596,115.575,0.505
359954,5,10,12,0.552,0.662,20.324,1775.59,0.635,5.596,115.575,0.505
359954,5,10,13,0.553,0.662,20.151,1777.883,0.635,5.596,115.575,0.505
359954,5,10,14,0.554,0.649,20.33,1765.597,0.635,5.596,115.575,0.505
359954,5,10,15,0.554,0.649,20.565,1781.379,0.635,5.596,115.575,0.505
359954,5,10,16,0.555,0.649,20.99,1812.051,0.635,5.596,115.575,0.505
359954,5,10,17,0.556,0.649,21.198,1861.543,0.635,5.596,115.575,0.505
359954,5,10,18,0.556,0.635,21.179,1854.887,0.635,5.596,115.575,0.505
359954,5,10,19,0.556,0.635,21.127,1832.413,0.635,5.596,115.575,0.505
359954,5,10,20,0.556,0.635,21.086,1842.555,0.635,5.596,115.575,0.505
